gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,feature_type,gene_transform,q_value
PPP2R2A,0.3884579819728613,-0.9455702695335652,0.09080477098552012,0.12984282190297536,1.1621713202689565,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18852862762296035
EBF2,0.6760126831632816,-0.39154344103931815,0.6790762429692107,0.10577618703126723,4.320378344348271,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7237376899470034
NEFL,0.07138154199567737,-2.639715958524185,0.03134708328512348,0.00645331902975793,0.789566502784813,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13079774997731203
ADAM7,0.05058307370545278,-2.984138270400198,0.012026484891881137,0.004926772413630714,0.5193354047392886,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ADAMDEC1,0.06586215660391717,-2.720191257293429,0.020752095875689547,0.00656679027974272,0.6605698503727552,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
NKX3-1,0.476770745246847,-0.740719521558752,0.17451592624239165,0.1636689956604645,1.388841806024123,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.27391029644447906
PIBF1,0.007143464242575574,-4.941557432260506,0.0025651621149371546,0.000287773219434427,0.1773239410020343,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
BORA,0.7094709673754455,-0.34323570305656537,0.4907543600921811,0.2672779743254174,1.8832418002981817,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5610203429438951
RHOBTB2,0.20710492526223195,-1.574529728814947,0.05747266577503673,0.04080261212255104,1.0512182391423075,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15437031614398614
KLHL1,0.10679096429217608,-2.2368819600410053,0.020318976953905447,0.016142544725632646,0.7064753574040897,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PEBP4,0.1431488909955673,-1.943869994617395,0.06318590261294635,0.018415775431094135,1.1127201822119168,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1595630705386387
BIN3,0.7501357467641787,-0.2875010931439523,0.6220783469315325,0.2391409217968015,2.353021115522764,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.673832368232077
PDLIM2,0.6246793005071588,-0.47051688012498283,0.555784802293692,0.13056136553443887,2.9888185290095013,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6159025069657126
PPP3CC,0.08302465475089728,-2.488617670103194,0.03251610785362425,0.008480428855823561,0.812823668908225,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13207609621428823
SLC39A14,0.4280040056409408,-0.8486227244699743,0.2524610474061312,0.1000553395700208,1.8308610977877118,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3499733694111208
FHIP2B,0.12417068310450027,-2.0860981832034526,0.11150206410227138,0.009511959662104958,1.6209444836129803,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2093361332500708
HR,0.5205381631394346,-0.6528920734622925,0.16058136125273365,0.20911051541239098,1.295774049192175,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.25900179500937626
SFTPC,0.12789822432001202,-2.056520453839985,0.035365203517444294,0.018833520208852116,0.8685554056178812,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13460144601885424
BMP1,0.45182338194233485,-0.7944639234269537,0.28780416643807283,0.10441651380608943,1.9550965745602547,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3823875640541599
DMTN,1.0725320114781531,0.07002221890668377,0.9109130879363411,0.31455925632633785,3.6569418718741327,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9237457035445493
XPO7,0.4091692171631291,-0.8936264746084224,0.2665538061763139,0.08457941899560015,1.979434834881014,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3626436294711475
FGF17,0.6056368763573547,-0.5014746864449982,0.352302547801736,0.210519659941287,1.7423362079636247,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.44036208611628064
DOK2,0.18501740068216455,-1.6873054005855344,0.05727268837478977,0.03249264087960325,1.0535135842612553,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15427010011204723
GFRA2,0.10299951012585347,-2.2730310468234864,0.02612266411924479,0.013900091743034805,0.763225112631491,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12871663574028444
RB1,0.45205481576387235,-0.7939518326891034,0.1804109736829467,0.1414689955480636,1.4445112560785816,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.27978060972680446
RCBTB2,0.8486793632046646,-0.16407382807371357,0.5152508764654535,0.5177354836762911,1.3911672740974586,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5812509268738046
ITM2B,0.31435987103284957,-1.157216863237302,0.11723065550131798,0.07389628778451594,1.3373084288612502,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.21498586137081171
MED4,0.05042456574782437,-2.987276807021792,0.009917309165953462,0.005206830703626738,0.4883271563036661,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
GPC5,0.11366671436730717,-2.174484670713089,0.0159934727383375,0.019378336959790153,0.6667301730725458,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
RBM26,0.26193708597243553,-1.3396509339330354,0.10379859699902558,0.05214393812728473,1.3158008288566496,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.20110034750112554
EDNRB,0.11596638675766495,-2.1544548991974914,0.03527645589012829,0.015602818773650346,0.8619085469568691,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13439445326163915
FBXL3,0.8073141488087404,-0.214042406649351,0.45051909318043926,0.46300223115937617,1.4076738533953876,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5269451285363116
CLN5,0.3133755013803983,-1.1603531225675097,0.23760155071000344,0.04568217279520127,2.1497271004528926,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3364402535522018
DCT,0.018667467270134155,-3.980972988363352,0.007341642561031098,0.001016530175124547,0.34280766356870246,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TGDS,0.22731852933907384,-1.4814030321365501,0.12940247536136665,0.03350521174328556,1.5422589827755608,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.22751480338313557
GPR180,0.14180623603741194,-1.9532936881542604,0.028359071439727986,0.024733559233718276,0.8130252661608188,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12902668547539944
CLDN10,0.19747894082029743,-1.6221233290841983,0.0625635304874717,0.03581699406350503,1.0888108588443115,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1594697948007888
DNAJC3,0.633433915697282,-0.45659960084649787,0.5455721615398235,0.14409938040266315,2.7844569798592693,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.607192648171549
MBNL2,0.15844569954567067,-1.8423433339792508,0.04923938975570157,0.025259543549211137,0.9938833477179357,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14674606253637318
NIPBL,0.18627095623439835,-1.6805529113572404,0.035596779295754305,0.03885502444616203,0.8929828157630817,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13465406365219237
NUP155,0.48428767335657646,-0.7250761823920702,0.3283869682904646,0.11314253104510395,2.072912355757974,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.41831185177464264
OSMR,0.33556457286031344,-1.0919408735479839,0.05713609873696554,0.10893539282805208,1.0336730757161956,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15419998310735422
FYB1,0.59649837007579,-0.5166787699277151,0.2906182374606503,0.22878951781117635,1.5551862205362486,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3847435518100198
C9,0.42800143781324046,-0.8486287240292528,0.511790542884937,0.03391433608443866,5.401409902706436,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5785357813154655
DAB2,1.116077367409769,0.10982018719220214,0.7542903228128204,0.5610826705066025,2.2200448445852734,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7881754713966648
TTC33,0.7853346885901877,-0.2416452971711909,0.5774969857523271,0.33558652767918146,1.8378287631756678,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6340552519976381
MROH2B,0.456527270921613,-0.7841068415822189,0.1851547101284054,0.1431405186960266,1.4560318140087973,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.284589967622001
METTL3,0.1984835827457876,-1.6170488888456085,0.09774201224511522,0.029274823359235303,1.3457205919288926,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19492818627536324
LRP10,0.8578816380676382,-0.1532891399804037,0.7404720832995659,0.34633769569873296,2.1249806592632665,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7756327397785221
REM2,0.6108476336096248,-0.49290772306995617,0.4205736631237207,0.18408208992454833,2.027002364213809,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5012518687583274
HAUS4,0.7135815217316959,-0.33745859248588683,0.4113963995710346,0.31897601524384983,1.5963538442464147,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.49265988590605375
C14orf93,0.38510293420786107,-0.9542446188502307,0.12909931977801534,0.11229904931801257,1.3206191044015936,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.22736175593663607
SLC7A8,0.46931728534399797,-0.7564762246759537,0.15115231417068384,0.16706831197082533,1.3183751707572338,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.24982600615256106
C6,0.15476024125415494,-1.8658781902588524,0.05191082929550626,0.02358363517116612,1.0155657556273148,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14943865941700005
FBXO4,0.879110888614582,-0.1288442361084545,0.7959504965714248,0.3310770015521032,2.3343087887640395,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.8245014964611411
ACIN1,0.4304016097802023,-0.8430365299459196,0.13770483200777264,0.14139948622668358,1.3100864129337393,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.23650937058609262
OXCT1,0.36373748251789584,-1.0113228734104882,0.46180209414438855,0.024602689740194,5.37766226317551,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5363052765231215
DROSHA,0.060176053322762685,-2.810480791141104,0.037251324252681725,0.004275060383442982,0.8470423967643763,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13632902484208947
PSMB5,0.36266366969865593,-1.0142794039670624,0.20943181227335964,0.07441178432358825,1.767528335933249,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3083978140033096
C5orf22,0.22557096965081758,-1.4891204482641038,0.2481229947099684,0.018020589862909216,2.8235625324306524,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3460716090809951
PDZD2,0.04307162974424019,-3.144890741202241,0.032664330034912106,0.0024046549794624135,0.7714891760645253,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13211629372207934
GOLPH3,0.7875302134363062,-0.23885354274999,0.5029406129770528,0.39152263315258984,1.584081696838505,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5706112620229906
ZFR,0.50910403933778,-0.6751028838335098,0.3151453301358114,0.13637137097788946,1.9005962982660571,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4068824042828411
EFS,0.4881540231771749,-0.7171243016622008,0.496939459981556,0.06165619730293576,3.864888863859845,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5657738278671224
NGDN,0.40077422596453915,-0.9143570377549328,0.1831209851495686,0.10428952896493547,1.540135254148857,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.28244393920151284
SUB1,0.18093087631703983,-1.709640219459115,0.08803482814278753,0.02537599263368938,1.2900374963614778,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1854670894191166
NPR3,0.11985999250738644,-2.121430946463476,0.033551472044501214,0.016946140224766496,0.8477693217051546,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13324985251285928
JPH4,0.9802687767498829,-0.01992848293078735,0.9662490266618171,0.38944846925326687,2.4674044207009063,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9712198087494431
DCAF11,0.42042883951779236,-0.8664800421471823,0.22252303973475213,0.10448837671395414,1.6916753294213225,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3218056035097209
FITM1,0.7649686316118929,-0.267920450425204,0.5265301445990193,0.3338455272394736,1.7528376437717363,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5905168337581621
PSME1,0.09371789279697994,-2.3674661496224143,0.03791911811169793,0.010022747766218762,0.8763109314103552,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13642577989978158
EMC9,0.05871820982153821,-2.835005381831031,0.008937262424035863,0.0070107085029231095,0.491794540196418,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TGM1,0.04744082451496023,-3.0482721442801206,0.011170631184691476,0.004503376785022329,0.499765384532019,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
CIDEB,0.2017008556314672,-1.6009695919314784,0.06374192839877206,0.03712520837688263,1.0958385674085231,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1600631051114787
ADCY4,0.13489383613031458,-2.00326720895234,0.031324608707964614,0.021775120587539828,0.8356485077912491,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13079774997731203
RIPK3,0.06599650204787444,-2.7181535376348522,0.02782127668674625,0.005857925035861518,0.7435291943633641,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12885434663466977
SDR39U1,0.08513306874428507,-2.4635397319937744,0.029809778140233487,0.009223877693917483,0.785747560226052,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12993400895483642
CMA1,1.7539456887615528,0.5618679292525471,0.514869125024392,0.3233458931163775,9.514039128426527,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.5809161048472702
ZSCAN26,0.044661825653318915,-3.1086361544688144,0.023321309501310204,0.003043007350478169,0.6554958437330156,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ATP12A,0.04721846863507455,-3.0529701782810896,0.002986091255054257,0.006293400604146658,0.35427329682023867,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SEMA5A,0.30653431212051757,-1.1824255816806801,0.07605859386863363,0.08301104603052402,1.1319371216289413,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1730585698171768
CCT5,0.19160273793614177,-1.6523311236928737,0.05721659940126816,0.0348978993021838,1.051971892827616,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15419998310735422
CMBL,0.05598998558306851,-2.882582433112554,0.012288736649955662,0.005862920983278053,0.5346956738003756,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ANKRD33B,0.1274221983447058,-2.060249309698109,0.0355325695363813,0.018665698982819168,0.8698531271688428,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13465406365219237
CTNND2,0.9502652458623908,-0.05101412718740205,0.8963359207823174,0.441129771792393,2.0470258305732467,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9110704633992653
SLC45A2,0.29761935412549606,-1.2119399441139764,0.09507093614582567,0.0717216397227768,1.23501470814739,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19208270679496173
AMACR,1.072819879442117,0.07029058324067493,0.8685038481531269,0.46680635168573226,2.4655673376549236,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.8869867929502924
SKOR1,0.47157588176296805,-0.7516752529265801,0.41417041551118605,0.07762531951852147,2.8648360308192973,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.49533130228633193
RAI14,0.7978585166439538,-0.22582399469003153,0.746137338417312,0.20331364184739623,3.131015739018118,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.7812265819972487
BRIX1,0.11068647327730635,-2.2010536393505973,0.09593155366801431,0.008294333091862883,1.4770922786531364,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1927792917304484
RAD1,0.15259307001555658,-1.8799805739050635,0.032524112893889214,0.02722868746840132,0.8551512093190023,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13207609621428823
TTC23L,0.5467409210114076,-0.6037802249377853,0.2013567286164821,0.21654237238890736,1.3804486919148344,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3006502158610945
NADK2,0.3120037673989754,-1.1647400162488408,0.0918618805408645,0.08053864262976786,1.208691228118287,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.189332662156451
MTDH,0.1368347728959948,-1.9889811182577224,0.02911811654680085,0.022921896072900336,0.8168501861255202,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.12921991486045256
SDC2,0.0496019533635573,-3.0037250636969346,0.009513998179128477,0.005122391401824797,0.48031350681325125,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
DNAH5,0.24639869713924062,-1.4008043349210024,0.09401182719014328,0.047819998937258905,1.2696009891504052,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19114014575287494
TRIO,0.693388794147774,-0.36616440659474786,0.5733655943209801,0.1938526292203395,2.480172808506116,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6305660698003798
ANKH,0.28900418504707,-1.2413141098428253,0.11853231159109409,0.060814783363341694,1.373406503410614,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2164507210787669
RETREG1,0.05808169528630528,-2.8459047200777854,0.01952447418118872,0.005330323620686504,0.6328852744022958,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MYO10,0.29677979447978264,-1.2147648479046234,0.0857542964499099,0.0742416013627458,1.1863732030928338,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18317374864054625
RNF19A,0.09592923093431754,-2.344144537130966,0.018743486314008656,0.013585787388376057,0.6773562020794741,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
PABPC3,0.04356189746866196,-3.1335724219794434,0.0134020596878128,0.003634922572772489,0.5220575880445284,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
YWHAZ,0.08060431687246453,-2.518203071692079,0.06082513011824264,0.005794494805465973,1.1212463064679892,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15779584753755452
GRHL2,0.44422691616888743,-0.8114197746505094,0.31285036219794016,0.09188816225282163,2.1475840653550566,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4047606686758812
RRM2B,0.27863110950648856,-1.2778665601715482,0.09956644668537941,0.06089575135303859,1.2748885342547456,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.19692990474561592
ATP6V1C1,0.4467764916348241,-0.8056968281336525,0.17323144157614034,0.14012613728376166,1.4244967951503897,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.27258242365817664
BAALC,0.3237318787149387,-1.1278396406162114,0.3347536665617279,0.03272783780735153,3.202238104246606,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.42374503547349396
FZD6,0.18536782122563192,-1.6854132049616575,0.08199269842499579,0.027744429139263352,1.2384911209908624,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1793919327105481
DCAF13,0.017011064009024142,-4.073891322559811,0.0033244135301360163,0.0011211048840657964,0.25811706186638395,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
DPYS,0.3416142372154129,-1.074073139905159,0.20879618198708633,0.06399393947753056,1.8236146738433565,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.30776003675367813
LRP12,0.06310541341153952,-2.7629487221236886,0.033134124632486446,0.004967733656697547,0.801631785647837,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13274031124736882
ZFPM2,0.12625338324376145,-2.0694644132153392,0.08233972750809865,0.01222579655121113,1.303793721229317,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.17981166423890552
OXR1,0.2908070241110817,-1.2350953791747281,0.11366662019895894,0.06295430306513272,1.3433351042715573,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.21138858095921745
ANGPT1,0.04258924933189796,-3.1561534206567248,0.004932760557261378,0.004717539697515577,0.3844894319829056,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
CSMD3,0.26345145505050105,-1.3338861592807882,0.09005992887977698,0.05634778563343201,1.231755043929289,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18760751322126018
EIF3H,0.32269887506671163,-1.1310356659336698,0.20812023317184816,0.05545753528680189,1.8777351613407112,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.3070284143125194
UTP23,0.2998809733813734,-1.2043696384496045,0.1357510686448531,0.06162433899726618,1.459303250297735,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.23424982798591149
RAD21,0.20768851540258018,-1.5717158437907162,0.04359436214490423,0.04512797402382357,0.9558266322205512,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14065023731357326
SLC30A8,0.04598414948404265,-3.079458518306998,0.012650289503752686,0.004086621911373839,0.5174303005339472,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SHCBP1,0.03412943955272572,-3.3775949371556946,0.011416503194568106,0.0024924037186051864,0.46734749891763977,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
RIDA,0.01857913285915518,-3.985716217344586,0.007342660379530736,0.0010081669035254322,0.34238792861685335,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MATN2,0.2916992717011029,-1.2320318988510266,0.22011527748135007,0.040709945522878224,2.0901149342765812,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.31951991616561504
POP1,0.7450859078593307,-0.29425575468770004,0.6256336500419921,0.22846607910511543,2.429914376195608,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6767471869364383
STK3,0.24884366334872285,-1.3909304377400853,0.1250695221871547,0.04207570492734297,1.4717084097757236,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.22332110040920208
OSR2,0.8989541556105504,-0.1065232406822673,0.9087459865403047,0.145434638826867,5.556575657684303,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.9218214683610285
KHDRBS3,0.06310830815938481,-2.7629028515509844,0.01646566013883421,0.006599826624932117,0.6034489669311331,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ZFAT,0.07047518258006595,-2.652494651278457,0.07192806278754778,0.003921039065155959,1.2666926488517607,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16798369084816128
EIF3E,0.18466514997476008,-1.6892110940697591,0.0571792989328904,0.03238828864256109,1.05288729489673,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15419998310735422
EMC2,0.32596399266565795,-1.1209683556615293,0.19813558635339568,0.059116749354259084,1.7973336774289685,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.29743172149658575
ENY2,0.42991405018873696,-0.8441699735558617,0.32801377917565366,0.07920469280365738,2.3335244921390466,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.4181029317600573
EBAG9,0.13015664483349312,-2.0390165936508806,0.04303508005331009,0.018058523755235735,0.938102827447366,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.14051217761263737
SYBU,0.05336870567818871,-2.930530740791172,0.01070091783809138,0.005622768327416073,0.5065509691867426,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MYC,0.4884421463717081,-0.716534245686401,0.2593766532503616,0.14061896495293708,1.6966113385349446,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.356102638677494
WASHC5,0.680845324081722,-0.3844201292008375,0.5555715414107576,0.18962932243238562,2.4445077869707044,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.6157160661109256
SQLE,0.3237806007363184,-1.12768915078623,0.09384810909971283,0.08656292348535864,1.2110713593320699,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1908924134676937
MTSS1,0.17188970932837508,-1.7609022326762833,0.0171775724991411,0.04038588891175136,0.7315939544516514,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
FBXO32,0.3392890622358211,-1.0809028439749735,0.21448470264425434,0.061570779482328176,1.869670462526845,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.31367699722684633
NTAQ1,0.16991000826154762,-1.7724863452613904,0.03286710662483824,0.03335171177544845,0.8656050730412921,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.13247248432796063
ZHX1,0.12314910599727247,-2.094359413903796,0.01884037086914904,0.021448554635597653,0.7070733933165496,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TBC1D31,0.15942987550477547,-1.8361511054401958,0.06392380338625081,0.022854742667302485,1.1121492625612763,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16014832393050638
DERL1,0.1086470908943478,-2.219650347655663,0.05709387112166966,0.011039957578915679,1.069224249769632,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.15419998310735422
HAS2,0.07487482423807013,-2.5919375699540184,0.020398644991327902,0.008373822534955914,0.6694958343431637,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
MTBP,0.07958678860867334,-2.5309071721595657,0.015756556930127036,0.010200085902414774,0.6209807428721875,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
COL14A1,0.06261360304454192,-2.7707727234515125,0.014859934838245542,0.0067359576974618035,0.5820201762396385,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
SLA,0.03232505273158488,-3.4319127230313504,0.010971825204379523,0.002296500243932764,0.4550006196865598,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
DNAAF11,0.0897702934530411,-2.410501166275571,0.022089885852372496,0.011394045486949134,0.707273425920201,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
ADCY8,0.3385576200824946,-1.083060979306458,0.23061860883162644,0.05762217798374726,1.9891865619562752,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.329830671650126
ASAP1,0.06675610074718213,-2.706709588916696,0.01131121203440186,0.008220375409141906,0.5421135611412565,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
CYRIB,0.19716984254962738,-1.6236897767556444,0.07146244532998008,0.03373579163077405,1.1523650381923127,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.16761993908045578
WNT7B,0.10271532215203723,-2.2757939798745994,0.02160417041186818,0.014736216851215659,0.7159529145994097,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
TRMU,0.05991372701343579,-2.814849634615373,0.015774031599013336,0.006095693311184459,0.5888837415842687,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.1283990270955332
BRD1,0.3848350166397118,-0.954940564747346,0.1274106827053626,0.1127321604895999,1.3137155305894275,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.2256371756262132
TTLL8,0.2407885549012189,-1.4238360961570207,0.08337374094673457,0.04804585992746117,1.2067455605738604,256,age+stage_num+tumor_fraction,pseudobulk_mean,log1p,0.18087622769552728
