gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
SLTM,1.3010137448783632,0.26314376433110404,0.31481922860050676,0.7788317042710814,2.173302338721024,256,age+stage+tumor_fraction,zscore
RSL24D1,1.2583875034211225,0.22983114218268216,0.27866078038018827,0.8302909992014139,1.907209773789571,256,age+stage+tumor_fraction,zscore
NEDD4,1.177932996440861,0.16376120452925763,0.5044415072796906,0.7282768029101716,1.9052180964155854,256,age+stage+tumor_fraction,zscore
RNF111,0.7601277482142998,-0.2742687700716027,0.2529459770510777,0.47498098694662233,1.21645752037286,256,age+stage+tumor_fraction,zscore
CCNB2,1.1839977653218705,0.168896649062964,0.48288454664202385,0.7386882646772145,1.8977568418522957,256,age+stage+tumor_fraction,zscore
MYO1E,0.9480164359443227,-0.05338343938339649,0.8521376931465092,0.5407887886412865,1.6618968101735574,256,age+stage+tumor_fraction,zscore
MNS1,0.9235679956435657,-0.07951085385232784,0.7876406261190966,0.5178716084286056,1.647083618206628,256,age+stage+tumor_fraction,zscore
FAM81A,0.9672272851493855,-0.03332176962724322,0.8804616585791942,0.6265000422048492,1.4932618645084736,256,age+stage+tumor_fraction,zscore
GCNT3,1.1907939163659926,0.1746202412834785,0.3916474968256344,0.7985895637173857,1.7756181844571084,256,age+stage+tumor_fraction,zscore
TCF12,1.211915453326186,0.19220212723222685,0.47358199900642783,0.7164539546361577,2.050011806769489,256,age+stage+tumor_fraction,zscore
CGNL1,1.0437216348665785,0.042792820637916125,0.8581941544863074,0.6527086085985123,1.6689757676516823,256,age+stage+tumor_fraction,zscore
ICE2,0.8881095520389535,-0.11866017418611133,0.48298149956679726,0.6375102600433601,1.237217070622808,256,age+stage+tumor_fraction,zscore
RORA,1.068932865240122,0.06666082861162034,0.7637619668107083,0.6920758146199923,1.6510004341328552,256,age+stage+tumor_fraction,zscore
RP9,1.0744866625997753,0.0718430243661315,0.7634718689508369,0.672952597343556,1.7156061105376739,256,age+stage+tumor_fraction,zscore
ITGA11,0.9410076173505493,-0.06080404447675918,0.7213826467506363,0.673688337752674,1.3143990867730335,256,age+stage+tumor_fraction,zscore
FEM1B,1.2937792523074871,0.2575675882551462,0.1243493609692941,0.9315285633257122,1.7969011575182883,256,age+stage+tumor_fraction,zscore
CLN6,1.288394863866647,0.2533971520238119,0.1689355399852726,0.8979540846156271,1.8486037913046622,256,age+stage+tumor_fraction,zscore
CALML4,0.9516125278766923,-0.04959733557411223,0.77454434163237,0.6777534112080268,1.3361296132730458,256,age+stage+tumor_fraction,zscore
IRAK1BP1,1.3432494203129979,0.2950916190711435,0.07332552786289609,0.9725096020863083,1.8553225606209232,256,age+stage+tumor_fraction,zscore
GLCE,1.1601646571903708,0.1485619408986817,0.23263452496564613,0.9090221189388675,1.480692277724618,256,age+stage+tumor_fraction,zscore
PHIP,1.306292555164727,0.2671930143168663,0.04741538552882197,1.0030513961611758,1.7012091765281763,256,age+stage+tumor_fraction,zscore
KIF23,0.7690207529596423,-0.2626373228970161,0.29953052473419695,0.46821878121071897,1.2630696209011367,256,age+stage+tumor_fraction,zscore
ANKK1,0.730621402206947,-0.31385987103558016,0.1674374531105771,0.46791568723785437,1.1408201261940087,256,age+stage+tumor_fraction,zscore
LCA5,0.6683280917020966,-0.40297607078008807,0.04980376807337643,0.44681675759657324,0.9996546247745111,256,age+stage+tumor_fraction,zscore
DRD2,1.283120434062615,0.24929495033377208,0.19823281495829415,0.8776810987381093,1.8758499535607536,256,age+stage+tumor_fraction,zscore
SH3BGRL2,1.0319407768671183,0.031441278656019644,0.9060496353648242,0.6122017183439747,1.7394622312425136,256,age+stage+tumor_fraction,zscore
ELOVL4,1.238189280441461,0.2136500546930925,0.21478839627655608,0.8834584722725312,1.7353534346175865,256,age+stage+tumor_fraction,zscore
BCKDHB,1.2143897841276536,0.19424171534424484,0.27161184924795084,0.8589389846895421,1.716935165454907,256,age+stage+tumor_fraction,zscore
ZW10,1.1748134524235756,0.1611093710969719,0.22606818339621826,0.9050745455855088,1.524942508578157,256,age+stage+tumor_fraction,zscore
TENT5A,1.1443125820906401,0.13480409172864022,0.35896069534520414,0.857947453107686,1.5262604729320077,256,age+stage+tumor_fraction,zscore
USP28,0.6210523930887061,-0.47633983170460564,0.0047250791690675534,0.4462851355467235,0.8642592912907525,256,age+stage+tumor_fraction,zscore
TMPRSS5,0.8613216581100724,-0.149287257665389,0.5027689787560041,0.5565994758269862,1.3328704588289795,256,age+stage+tumor_fraction,zscore
HTR3A,0.8620763251174718,-0.14841146801844712,0.5358817480717979,0.5388636871910933,1.3791532218508868,256,age+stage+tumor_fraction,zscore
NNMT,1.0565564869316917,0.05501502274191352,0.7620216122401683,0.7400375519084894,1.5084526551369892,256,age+stage+tumor_fraction,zscore
CYP19A1,1.1532959089008954,0.14262385094518581,0.32132601971491964,0.8700166487311811,1.5288114950757865,256,age+stage+tumor_fraction,zscore
PAQR5,1.2506951701393838,0.22369953283934105,0.30124761788760235,0.8183833704376637,1.9113760923238734,256,age+stage+tumor_fraction,zscore
IDH3A,1.0649233774411615,0.06290285050850905,0.8075421264440101,0.6419744605259914,1.7665216757867832,256,age+stage+tumor_fraction,zscore
TLE3,0.8583559114197638,-0.1527364503316542,0.5683236911419902,0.5079129114553992,1.4505929147539522,256,age+stage+tumor_fraction,zscore
ACSBG1,0.7562248465217707,-0.2794165309878971,0.3296612486280185,0.43118313072818204,1.3262949724658555,256,age+stage+tumor_fraction,zscore
DNAJA4,1.1280452029030297,0.12048622576853966,0.5179757570765381,0.7828580760527019,1.625436357773326,256,age+stage+tumor_fraction,zscore
IMP3,0.8228445062510593,-0.194988031451993,0.47314805787334735,0.4830052830150802,1.401792289394918,256,age+stage+tumor_fraction,zscore
THSD4,1.301093767806369,0.2632052705737486,0.06434013085598259,0.9844494622837153,1.7195854713532277,256,age+stage+tumor_fraction,zscore
PTPN9,1.3056246106136165,0.2666815550911122,0.16697618583787416,0.8944623575899543,1.9057879958559618,256,age+stage+tumor_fraction,zscore
CRABP1,1.4673825911708693,0.3834802635030189,0.018389543651702086,1.0668272987070673,2.0183319938296496,256,age+stage+tumor_fraction,zscore
NR2E3,1.2307528664522485,0.2076260686823038,0.16111079747178958,0.9205665254124691,1.6454569837869417,256,age+stage+tumor_fraction,zscore
IREB2,1.0652485542437116,0.06320815619791297,0.749438790262007,0.7227536144752453,1.5700433171021986,256,age+stage+tumor_fraction,zscore
PKM,1.2983772626904475,0.2611152252738202,0.12925039544615238,0.9266018627456519,1.8193180739744306,256,age+stage+tumor_fraction,zscore
CELF6,1.3169423879590425,0.2753126768984933,0.16051645282467494,0.8965497018143362,1.9344574536063188,256,age+stage+tumor_fraction,zscore
NEIL1,1.1792047335468219,0.1648402566467286,0.4568286645941746,0.7638665092270339,1.820375401752225,256,age+stage+tumor_fraction,zscore
COMMD4,1.2897882051588032,0.2544780228467936,0.156794690811764,0.9068525630284684,1.8344256629889943,256,age+stage+tumor_fraction,zscore
C15orf39,0.7540802192124588,-0.28225652510489835,0.2520288423205594,0.4652278467639041,1.2222763124841156,256,age+stage+tumor_fraction,zscore
PSMA4,0.8735866549638154,-0.1351479500195579,0.3440029292201464,0.6602948219661352,1.1557771140146975,256,age+stage+tumor_fraction,zscore
CHRNA3,0.7564280631320596,-0.27914784197111797,0.2905581483154231,0.4507630660835624,1.2693662319433414,256,age+stage+tumor_fraction,zscore
FAM219B,1.1606286597355606,0.1489618063653637,0.46303543943956627,0.7796730157518272,1.7277228512270812,256,age+stage+tumor_fraction,zscore
MPI,0.7394566668365637,-0.30183959647036646,0.29787834976128974,0.41889392683199483,1.3053332290213497,256,age+stage+tumor_fraction,zscore
UBE2Q2,0.7866390580231006,-0.23998576597980734,0.2951521897651942,0.5019355867133587,1.2328295183438565,256,age+stage+tumor_fraction,zscore
ULK3,1.119418272876127,0.11280915115476053,0.4794335252604861,0.818870989359577,1.5302743483793388,256,age+stage+tumor_fraction,zscore
FBXO22,1.2797132432372056,0.24663602411241028,0.13576643721834436,0.9255076987037562,1.769478511319099,256,age+stage+tumor_fraction,zscore
CYP1A2,1.3184793506242123,0.27647906542516937,0.07396721800906181,0.9735640532477176,1.785591602548746,256,age+stage+tumor_fraction,zscore
NRG4,1.2088088692197672,0.18963546915973964,0.36172570826889905,0.8042296262628221,1.816917500409076,256,age+stage+tumor_fraction,zscore
CSK,1.180740968943412,0.16614218118843602,0.33567739625567655,0.8419011050739216,1.655953683086112,256,age+stage+tumor_fraction,zscore
TMEM266,0.9025816623369921,-0.10249610828465933,0.6485744526531891,0.580834493410943,1.4025572971793825,256,age+stage+tumor_fraction,zscore
ETFA,1.3144780544440906,0.2734396700648611,0.09275625249719104,0.9556427396113277,1.8080528255965842,256,age+stage+tumor_fraction,zscore
CYP1A1,1.0861510275868584,0.08264027960225741,0.7198323683824666,0.6914709931581494,1.7061077997499867,256,age+stage+tumor_fraction,zscore
CLK3,1.1299137475690346,0.12214130022607307,0.5997490659124199,0.7160166668850184,1.7830661435574096,256,age+stage+tumor_fraction,zscore
ISL2,1.191308962066815,0.17505267072513814,0.37601667571410213,0.8085491389754209,1.755263811051878,256,age+stage+tumor_fraction,zscore
RCN2,1.255654794160713,0.22765718485563932,0.17978555765611987,0.9003457667336725,1.7511816241650313,256,age+stage+tumor_fraction,zscore
PSTPIP1,0.6589443729332698,-0.4171161593728615,0.06464689730984782,0.42334083146584295,1.02566928192811,256,age+stage+tumor_fraction,zscore
CYP11A1,0.9724092141906182,-0.027978560864559025,0.9030652421044041,0.6198755532383904,1.5254347020185948,256,age+stage+tumor_fraction,zscore
TSPAN3,0.9503901909884509,-0.05088265135667795,0.7956799352139082,0.6466050420125657,1.3968983482029684,256,age+stage+tumor_fraction,zscore
STRA6,1.1911302560731458,0.17490265137300226,0.3273651977493742,0.8393746847792676,1.69029554102645,256,age+stage+tumor_fraction,zscore
TMEM30A,0.7091216844457657,-0.34372813890316234,0.059811608093661796,0.4957609564354567,1.0143065056327543,256,age+stage+tumor_fraction,zscore
HMG20A,1.2337722155351567,0.2100763181162306,0.314125499072399,0.8195788058036074,1.8572879984786803,256,age+stage+tumor_fraction,zscore
COX7A2,1.1111479532917719,0.10539367307070782,0.6279631291176724,0.7255142098333646,1.7017582252290644,256,age+stage+tumor_fraction,zscore
COL12A1,0.9400393503848229,-0.0618335424827675,0.8198146421046169,0.5521802452602782,1.6003361001359027,256,age+stage+tumor_fraction,zscore
STOML1,1.144672686835328,0.13511873311366546,0.5343177445416927,0.7474849589728917,1.7529122750339214,256,age+stage+tumor_fraction,zscore
LOXL1,1.2314692613346536,0.20820797792155216,0.21394621253125368,0.8867866927442604,1.710125505964786,256,age+stage+tumor_fraction,zscore
NPTN,0.5914043506548421,-0.5252553150557465,0.0003871928881651119,0.4424802726916094,0.7904512981920963,256,age+stage+tumor_fraction,zscore
HCN4,1.1524676619371559,0.14190543643830628,0.3832746405697942,0.8377002866840991,1.585509439262922,256,age+stage+tumor_fraction,zscore
NEO1,1.3657788128961714,0.31172482482837527,0.06170675300783433,0.9848389976895922,1.8940677310018637,256,age+stage+tumor_fraction,zscore
MTO1,0.6846421858781756,-0.3788589335777602,0.09757539251585506,0.4373319348587564,1.0718058420211918,256,age+stage+tumor_fraction,zscore
IMPG1,1.3696793787624808,0.3145766823503373,0.07136268108781574,0.9730154660786985,1.9280491071407502,256,age+stage+tumor_fraction,zscore
CGAS,1.2134567958361961,0.19347314261392193,0.15808040553951128,0.9275889043267855,1.5874245460382312,256,age+stage+tumor_fraction,zscore
OOEP,0.9102261894865857,-0.09406215048176035,0.5090919318282767,0.6884680555845298,1.2034134471552769,256,age+stage+tumor_fraction,zscore
ELOVL5,0.7493044944674457,-0.2886098434082602,0.03536841046654521,0.5726690642776352,0.980421783630545,256,age+stage+tumor_fraction,zscore
GCLC,1.5425724078785252,0.4334514175942272,0.006802517185284035,1.1269817656362862,2.111418042513479,256,age+stage+tumor_fraction,zscore
LRRC1,1.2109531209976379,0.1914077528370562,0.22588957991713982,0.8883623551958884,1.6506861785364255,256,age+stage+tumor_fraction,zscore
TMED3,1.0109421693527518,0.01088273697076848,0.9600425909980199,0.6604326913491184,1.5474765001228497,256,age+stage+tumor_fraction,zscore
MLIP,0.7269739112564909,-0.3188646875718967,0.01989687248826689,0.5558334218356632,0.950808366114791,256,age+stage+tumor_fraction,zscore
RASGRF1,0.7442524008694404,-0.29537505320036883,0.03725466679440094,0.5636575991278322,0.9827094268879084,256,age+stage+tumor_fraction,zscore
TINAG,0.8128527065018294,-0.2072053586625813,0.23136333409826507,0.5789587522506855,1.141237644130574,256,age+stage+tumor_fraction,zscore
FAM83B,0.8957152853914383,-0.11013267834411028,0.40737407659890956,0.6902760405969088,1.1622971467908407,256,age+stage+tumor_fraction,zscore
CTSH,0.7694336373089354,-0.26210057073612314,0.07273540603983737,0.5778907504700382,1.02446374464537,256,age+stage+tumor_fraction,zscore
HCRTR2,0.784778220661123,-0.2423541225672308,0.10304494237002083,0.5864190712391539,1.050233332832504,256,age+stage+tumor_fraction,zscore
ADAMTS7,0.7924996813557231,-0.2325631753055795,0.10006503200444289,0.6006562911578603,1.0456158608415562,256,age+stage+tumor_fraction,zscore
TPM1,1.1737693907698752,0.16022027176159723,0.46044324968072925,0.7670359444655884,1.7961799478226328,256,age+stage+tumor_fraction,zscore
ZIC1,1.4294819638762606,0.35731211561512133,0.016706386236965264,1.066809105088147,1.91544923576434,256,age+stage+tumor_fraction,zscore
LACTB,1.3253101209823472,0.28164648562350436,0.049760143780978226,1.0002951978435963,1.7559285704507377,256,age+stage+tumor_fraction,zscore
CA12,0.7192441029182521,-0.3295544755159618,0.23464043058042186,0.4176841543958354,1.2385245505206055,256,age+stage+tumor_fraction,zscore
PLOD2,0.6911641169643081,-0.36937797695401303,0.01112380594581685,0.5196805747755238,0.9192335826394855,256,age+stage+tumor_fraction,zscore
USP3,0.7616169028881546,-0.2723116018329926,0.07663452086247911,0.5634063702488443,1.0295593685047344,256,age+stage+tumor_fraction,zscore
PLSCR4,1.104944054085665,0.0997947039012567,0.6252796714791053,0.7403000761170956,1.6491979428976193,256,age+stage+tumor_fraction,zscore
DAPK2,1.1024028714163894,0.09749222596942848,0.4968215625344429,0.832171538786154,1.4603865119922084,256,age+stage+tumor_fraction,zscore
CIAO2A,1.2750845135506803,0.24301246155141532,0.19618751712540072,0.8820578035874224,1.8432357948473554,256,age+stage+tumor_fraction,zscore
SNX1,1.0479649236576394,0.04685011554639569,0.8781934312574946,0.5756283498692523,1.9078811553777941,256,age+stage+tumor_fraction,zscore
PPIB,1.1464076737497475,0.13663329128973198,0.5174426750224619,0.7579905383121307,1.7338614243903878,256,age+stage+tumor_fraction,zscore
CSNK1G1,1.2704328702780432,0.2393576851354259,0.1865756663282009,0.8906207851980452,1.8122187408011208,256,age+stage+tumor_fraction,zscore
TRIP4,1.4232399273212695,0.35293591158618814,0.016982686999665316,1.0651871217044049,1.901648874124832,256,age+stage+tumor_fraction,zscore
RBPMS2,1.2566783272922069,0.22847199176112623,0.18302992783499167,0.897769230034476,1.759071669481581,256,age+stage+tumor_fraction,zscore
SPG21,1.3599651169357012,0.3074590501070271,0.028504008578903395,1.0328586303962088,1.7906662778936724,256,age+stage+tumor_fraction,zscore
PARP16,1.1122249609853854,0.10636247841230041,0.6156258225634974,0.7342830821450923,1.6846968068842219,256,age+stage+tumor_fraction,zscore
DPP8,0.7248580509498783,-0.321779435090449,0.031019048065761817,0.5410798114630828,0.9710567330282015,256,age+stage+tumor_fraction,zscore
IGDCC3,0.7850727071500713,-0.24197894491540986,0.20952856284930935,0.5379849716952012,1.1456438152349213,256,age+stage+tumor_fraction,zscore
DIS3L,0.8311832638659558,-0.18490497430604239,0.47297000947523526,0.501629819747073,1.377241924092959,256,age+stage+tumor_fraction,zscore
TIPIN,1.213926508374318,0.1938601540456721,0.36387035137853585,0.798843724452225,1.8446881694468307,256,age+stage+tumor_fraction,zscore
SNAPC5,1.0972851630467735,0.09283909559519142,0.5677329101361146,0.798027136786265,1.5087641428978875,256,age+stage+tumor_fraction,zscore
ZWILCH,1.1456912757068654,0.13600818907380904,0.4587526741493777,0.799487494520141,1.641812421367095,256,age+stage+tumor_fraction,zscore
SMAD3,1.2556696639866485,0.22766902707370668,0.31437639754555585,0.8058506977140028,1.95657372951226,256,age+stage+tumor_fraction,zscore
C15orf61,0.9753363514787133,-0.024972891599182385,0.88061187339996,0.7040832118628177,1.351091721103491,256,age+stage+tumor_fraction,zscore
PIAS1,1.305553681910411,0.26662722812046763,0.17216334816960244,0.8903549774645876,1.9143717500221682,256,age+stage+tumor_fraction,zscore
U2SURP,1.4469808206668315,0.3694791930119754,0.016291003111044658,1.0704038980709074,1.9560406115402238,256,age+stage+tumor_fraction,zscore
ATR,0.7132572747090781,-0.33791308955872823,0.21632802808534424,0.4174459327996606,1.2186870201693214,256,age+stage+tumor_fraction,zscore
XRN1,0.9162045014415314,-0.08751568437682855,0.7492018976359602,0.5357669632915503,1.5667832210194135,256,age+stage+tumor_fraction,zscore
TFDP2,1.1284337745099373,0.12083063102525876,0.6088795499366574,0.7103405336057457,1.79260892939764,256,age+stage+tumor_fraction,zscore
ATP1B3,1.1743143923700148,0.1606844814408597,0.42385562179160674,0.7920677925673396,1.7410306353418816,256,age+stage+tumor_fraction,zscore
RASA2,1.1741532190290223,0.16054722313636946,0.31835793811695334,0.8565853236392542,1.60945529150441,256,age+stage+tumor_fraction,zscore
UBE3D,1.2170188762460536,0.19640432435844307,0.23237707338265323,0.8816802041995259,1.679900419771729,256,age+stage+tumor_fraction,zscore
RWDD2A,0.9087094751867804,-0.09572984514604871,0.7170753159851144,0.541448711446365,1.5250805715067834,256,age+stage+tumor_fraction,zscore
ME1,1.0009199591584326,0.0009195362553552453,0.9953844414541521,0.7329833400226431,1.366798820571788,256,age+stage+tumor_fraction,zscore
TBX18,1.368125869390626,0.3134418247561871,0.06555788478005978,0.9800265695691565,1.9099159682157716,256,age+stage+tumor_fraction,zscore
NT5E,1.1882608994630102,0.17249080917179394,0.3029415418320906,0.8558230649339993,1.6498316334831806,256,age+stage+tumor_fraction,zscore
SNX14,1.3334947281911447,0.2878031112696462,0.055538914527852146,0.9932096062648932,1.7903654766296324,256,age+stage+tumor_fraction,zscore
CRTAP,1.094397480839207,0.09020396601873983,0.6935926219455248,0.6986984402352736,1.7141956774139886,256,age+stage+tumor_fraction,zscore
CMTM6,1.1811818349772585,0.16651549232141163,0.3420680587633901,0.8377843950520468,1.6653336294161558,256,age+stage+tumor_fraction,zscore
DYNC1LI1,1.0550779504537415,0.05361465088455419,0.820279423037821,0.6643627833475079,1.6755747152552236,256,age+stage+tumor_fraction,zscore
CMTM7,1.2260578508004134,0.20380402302426787,0.20315262512430826,0.8957672573050627,1.6781344051710438,256,age+stage+tumor_fraction,zscore
STT3B,0.8777805523926112,-0.1303586569146316,0.4781616008640235,0.6122653160941645,1.2584392385215195,256,age+stage+tumor_fraction,zscore
TGFBR2,0.6820382024246384,-0.3826696074220789,0.1356337241983201,0.41259904648900825,1.1274289495456324,256,age+stage+tumor_fraction,zscore
ZCWPW2,1.1560401950714385,0.14500054046873842,0.44471944565478616,0.7970301174297346,1.6767608944697476,256,age+stage+tumor_fraction,zscore
EOMES,1.1152843702715856,0.10910941299707527,0.6371728709042302,0.7087199149425698,1.7550786994222984,256,age+stage+tumor_fraction,zscore
SLC25A36,1.1760456559849346,0.1621576718392785,0.23284870678793995,0.9010115092640505,1.5350340930614115,256,age+stage+tumor_fraction,zscore
TRIM42,0.658582614087946,-0.41766530767567206,0.13250668022124706,0.382185874683566,1.1348694138369813,256,age+stage+tumor_fraction,zscore
CLSTN2,1.4587656547429313,0.3775906361757368,0.014082750906842535,1.0791317378415375,1.9719531553338983,256,age+stage+tumor_fraction,zscore
RBP2,0.7012438236691863,-0.35489962978589146,0.02977863764375928,0.5091551918348272,0.9658016025764207,256,age+stage+tumor_fraction,zscore
NMNAT3,0.7435854413746378,-0.29627160189746593,0.037770212632705615,0.5622532024100666,0.983399127393597,256,age+stage+tumor_fraction,zscore
COPB2,1.2887247398793935,0.2536531556753837,0.18866198432915895,0.8829041954925428,1.8810777699959835,256,age+stage+tumor_fraction,zscore
PIK3CB,1.2315202421573992,0.20824937543679162,0.15998782693356123,0.9210567647807733,1.6466326124909412,256,age+stage+tumor_fraction,zscore
FAIM,1.069302489566115,0.06700655699820211,0.6591187169835742,0.7939720882704523,1.440110844051246,256,age+stage+tumor_fraction,zscore
ARMC8,1.1261326586837375,0.11878933688430054,0.6018189968168488,0.7207853468114516,1.759434720148163,256,age+stage+tumor_fraction,zscore
DBR1,1.0590155277318987,0.057339729148127926,0.717585837261661,0.7761718640422263,1.4449298408429014,256,age+stage+tumor_fraction,zscore
MRAS,1.1681579613886097,0.15542811617671284,0.28682004100835323,0.8775866614797811,1.5549381988721482,256,age+stage+tumor_fraction,zscore
CLDN18,1.1360409466323087,0.1275493642200639,0.5633299405053299,0.7370968482680665,1.750908358186158,256,age+stage+tumor_fraction,zscore
NCK1,0.9108561970954973,-0.09337024588844027,0.6792378399582741,0.585121529981988,1.4179259679827727,256,age+stage+tumor_fraction,zscore
CDC25A,1.263490512412456,0.23387813884479397,0.33933008623116134,0.7820252731801683,2.0413768323169004,256,age+stage+tumor_fraction,zscore
NME6,1.1602992354195716,0.14867793342050498,0.3956745394466733,0.8233258563673387,1.6351901319549644,256,age+stage+tumor_fraction,zscore
MAP4,1.170432399305687,0.1573732525908764,0.4557711122281092,0.7739962354342357,1.769920754945151,256,age+stage+tumor_fraction,zscore
DHX30,0.951243125447596,-0.04998559669427807,0.7903697608112783,0.6580143041310844,1.3751425736955576,256,age+stage+tumor_fraction,zscore
SMARCC1,1.187248551035924,0.1716384880091408,0.42566814223320604,0.7782955369792776,1.8110846779459706,256,age+stage+tumor_fraction,zscore
CSPG5,0.8999638783508865,-0.1054006516289452,0.5930924719304749,0.6114043744921823,1.3247124425779286,256,age+stage+tumor_fraction,zscore
SCAP,1.274486679476278,0.24254349321117494,0.1198333616756992,0.9388760309813701,1.7300647184108378,256,age+stage+tumor_fraction,zscore
PTGS2,0.7719984704703708,-0.2587727102153199,0.2761246856836971,0.4845768768723223,1.2299011093045265,256,age+stage+tumor_fraction,zscore
KIF9,0.7334735651792081,-0.30996372134068134,0.10638393241451528,0.5034784045475366,1.0685333590428179,256,age+stage+tumor_fraction,zscore
PTH1R,0.7293178339208322,-0.3156456558138543,0.023781533609979776,0.5547105298485937,0.958886616088135,256,age+stage+tumor_fraction,zscore
TDGF1,1.5124221379975302,0.4137124305878723,0.008510254618533865,1.1113016637883522,2.058325653636977,256,age+stage+tumor_fraction,zscore
LRRC2,0.7588286917771387,-0.2759792295945713,0.05001895262808358,0.5758078381997715,1.0000228292558038,256,age+stage+tumor_fraction,zscore
LTF,0.9271740801383442,-0.07561394233187246,0.7201551280494036,0.6130605797807805,1.4022297359060027,256,age+stage+tumor_fraction,zscore
LRRFIP2,1.064799551048812,0.06278656646908551,0.7546891993840166,0.718168514741791,1.5787354369348754,256,age+stage+tumor_fraction,zscore
MLH1,1.289855208485049,0.2545299705895758,0.24585678220387752,0.839158918906457,1.9826119002871123,256,age+stage+tumor_fraction,zscore
DCLK3,1.3878837038982625,0.3277800717574877,0.09127252302331099,0.9487141845625945,2.0303492947503954,256,age+stage+tumor_fraction,zscore
TRIB1,1.149495664473773,0.1393232935513271,0.5213201081073513,0.7509068380475118,1.7596594087220132,256,age+stage+tumor_fraction,zscore
STAC,1.2275094696296844,0.2049872952227159,0.27271669904761087,0.8510261324690036,1.7705443352944623,256,age+stage+tumor_fraction,zscore
ARPP21,0.9683610640609712,-0.03215026118980327,0.885793307631568,0.6244569986598146,1.5016616875169968,256,age+stage+tumor_fraction,zscore
FBXL2,0.7069933289217267,-0.34673404888435744,0.09586952864345556,0.4700854274164096,1.0632951757023061,256,age+stage+tumor_fraction,zscore
MYD88,0.999659182078649,-0.00034087601297828093,0.9983282659062539,0.7267204627476226,1.3751071168904176,256,age+stage+tumor_fraction,zscore
SCN5A,1.2455067156560677,0.21954244764138478,0.19820334641094572,0.891474349326605,1.7401364154966028,256,age+stage+tumor_fraction,zscore
WDR48,0.9389363404424144,-0.06300759712806461,0.7491806263606241,0.638100135639839,1.381603610723871,256,age+stage+tumor_fraction,zscore
GORASP1,1.2392536221267596,0.2145092807520876,0.21856400223251615,0.8805528449974432,1.7440742468542618,256,age+stage+tumor_fraction,zscore
TTC21A,0.6804379335343846,-0.3850186682003005,0.011434095496591912,0.5049027634537525,0.9169998956342665,256,age+stage+tumor_fraction,zscore
CSRNP1,1.020010858626791,0.019813272952054727,0.9414844128319549,0.6009641843883762,1.731254838049026,256,age+stage+tumor_fraction,zscore
MOBP,1.1851995383596834,0.169911147213049,0.37612822528856715,0.8135401987973231,1.7266484776100888,256,age+stage+tumor_fraction,zscore
SLC25A38,0.6641734552011178,-0.4092119359071944,0.005145242077866372,0.4986351751353307,0.8846675898347296,256,age+stage+tumor_fraction,zscore
HHATL,0.8976771698874665,-0.10794477432692852,0.44481143481233676,0.6805648738071106,1.1840521489587814,256,age+stage+tumor_fraction,zscore
NKTR,0.8305412377683277,-0.1856776970154238,0.5041295829983717,0.48168476807469934,1.432054308860297,256,age+stage+tumor_fraction,zscore
SS18L2,0.7682596208864758,-0.26362755493056084,0.06450187090026684,0.5809315799372317,1.0159937339753569,256,age+stage+tumor_fraction,zscore
PCCB,1.5317691450271151,0.42642337133912955,0.0028269427998479086,1.1577997960901982,2.0265305984509863,256,age+stage+tumor_fraction,zscore
VIPR1,1.152360457639359,0.14181241058794994,0.5318310934609753,0.7387827072267117,1.7974630582728124,256,age+stage+tumor_fraction,zscore
LYZL4,1.3888783926443242,0.328496509647393,0.04701894222450824,1.0043370376431164,1.9206532441350943,256,age+stage+tumor_fraction,zscore
AMOTL2,1.2566024877036082,0.22841164069476766,0.12127604442511426,0.9412771180314733,1.6775610304914461,256,age+stage+tumor_fraction,zscore
CCK,1.1599313786721477,0.1483608470513554,0.43490126960192144,0.79928378393045,1.683308019352165,256,age+stage+tumor_fraction,zscore
CEP63,1.5914712242759907,0.4646588866943569,0.0021505269016808735,1.1827891975732197,2.1413626898987053,256,age+stage+tumor_fraction,zscore
TRAK1,1.4369309196386493,0.36250953331690094,0.021173388810756574,1.0557462562087478,1.9557450056496495,256,age+stage+tumor_fraction,zscore
EPHB1,1.2631937810995209,0.23364326081506848,0.13598868075207562,0.9291276852149675,1.717372707755797,256,age+stage+tumor_fraction,zscore
ABHD5,1.4299558398659484,0.35764356258235785,0.02629723750216011,1.0430477178962063,1.9603836611530796,256,age+stage+tumor_fraction,zscore
RYK,0.935492379710572,-0.0666822789873561,0.8019632073297764,0.5555596417301211,1.5752512003412877,256,age+stage+tumor_fraction,zscore
SLCO2A1,1.1092190133544588,0.10365617611496908,0.6025673730593041,0.7508822528329915,1.6385615919739853,256,age+stage+tumor_fraction,zscore
RAB6B,1.151126015367156,0.1407406071240772,0.5008808331972399,0.7640884376908781,1.7342116931641745,256,age+stage+tumor_fraction,zscore
KIAA1143,1.5508641687775138,0.4388123038135842,0.005921168524056583,1.1346280919982916,2.119795629034708,256,age+stage+tumor_fraction,zscore
SRPRB,1.1206211711687224,0.11388314867870497,0.5780753603909239,0.75019283653376,1.673958678509784,256,age+stage+tumor_fraction,zscore
TF,0.907183719852471,-0.09741029165857042,0.6903541371360102,0.5617718484385358,1.464976046508693,256,age+stage+tumor_fraction,zscore
TOPBP1,1.3423524435791716,0.29442362968728186,0.1107845077534776,0.9347813782078874,1.9276272771260146,256,age+stage+tumor_fraction,zscore
