gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,gene_scaled
TERT,0.8014113039111617,-0.22138097567472678,0.14521579505976792,0.5949621862948884,1.07949730727636,256,age+stage+tumor_fraction,zscore
SLC6A18,0.7665184329142886,-0.2658965327998792,0.10565644030237478,0.5554456256691567,1.0578002253407657,256,age+stage+tumor_fraction,zscore
HAPLN1,0.8346169435752777,-0.18078240959859979,0.26375974861289453,0.6078423538336654,1.1459968824310607,256,age+stage+tumor_fraction,zscore
VCAN,1.105397245358802,0.10020476842803473,0.5051198810763438,0.8232584452021385,1.4842277988983248,256,age+stage+tumor_fraction,zscore
XRCC4,0.8033895636282115,-0.21891554739747643,0.1865105354215591,0.5805805705912602,1.1117058056032094,256,age+stage+tumor_fraction,zscore
ATG10,1.0810293601015706,0.07791369841920429,0.5877192278832561,0.8156576485025904,1.4327389432895143,256,age+stage+tumor_fraction,zscore
ACOT12,1.19172128813423,0.17539872262397171,0.2330465087709756,0.893266073002717,1.5898954091229534,256,age+stage+tumor_fraction,zscore
ZCCHC9,1.1048699327376879,0.09972762011189981,0.5076803767526534,0.8225625768705308,1.4840665045960675,256,age+stage+tumor_fraction,zscore
CKMT2,0.7871303987007828,-0.23936135343761805,0.12392668478313833,0.5802508812787517,1.0677696226732845,256,age+stage+tumor_fraction,zscore
CD180,0.8421020903547651,-0.17185402463747343,0.2889521994215291,0.6129393743700228,1.1569430195420431,256,age+stage+tumor_fraction,zscore
SLC30A5,1.2010116040970455,0.18316420508034964,0.23072613789221952,0.8901410844208083,1.6204497224328314,256,age+stage+tumor_fraction,zscore
RAD17,0.8051265655587588,-0.21675578962542313,0.17215036532745476,0.5898336908929617,1.0990026452830717,256,age+stage+tumor_fraction,zscore
MARVELD2,0.7504088375073369,-0.28713710429745515,0.05219417194880476,0.5615802283744307,1.002730144255826,256,age+stage+tumor_fraction,zscore
OCLN,0.6925106823014215,-0.36743161533359453,0.005744811501361875,0.5335687319191472,0.8987990045380899,256,age+stage+tumor_fraction,zscore
MCCC2,0.7012730663206023,-0.35485792953738976,0.011817566032462885,0.531994281258395,0.9244157895521351,256,age+stage+tumor_fraction,zscore
CARTPT,0.7308390844601366,-0.3135619741621644,0.04831952940242082,0.5353641721018654,0.9976867993940036,256,age+stage+tumor_fraction,zscore
PTCD2,0.6912914198246137,-0.3691938077604618,0.031190627971425057,0.49409304123457154,0.9671940044511864,256,age+stage+tumor_fraction,zscore
BTF3,0.7617823175380687,-0.2720944366298781,0.12097466341915426,0.5400996635655902,1.0744541025680479,256,age+stage+tumor_fraction,zscore
ANKRA2,0.7052426194079213,-0.3492133943686577,0.03110085624553986,0.513396567692435,0.9687777120615817,256,age+stage+tumor_fraction,zscore
ARHGEF28,0.7168805853647897,-0.3328459998614924,0.02633112588051569,0.5344411865762342,0.9615983696265086,256,age+stage+tumor_fraction,zscore
HEXB,0.7585731736756482,-0.2763160132900749,0.05115285405982489,0.5746373541853115,1.0013850572526075,256,age+stage+tumor_fraction,zscore
GFM2,0.7912901572497963,-0.23409055515306249,0.1348844846497056,0.5821875212804709,1.0754955921818226,256,age+stage+tumor_fraction,zscore
POLK,0.7238538249786128,-0.3231658061816192,0.029281351004589798,0.5413137871784597,0.9679494081746493,256,age+stage+tumor_fraction,zscore
CERT1,0.7399413781525499,-0.30118431463466,0.051743363642428354,0.5462684174877711,1.0022787801283635,256,age+stage+tumor_fraction,zscore
HMGCR,0.7478633692016694,-0.29053497918739685,0.07445880108723837,0.5434783423592845,1.0291111446423173,256,age+stage+tumor_fraction,zscore
POC5,0.7254826673655489,-0.32091809754900136,0.016615672238580004,0.5579241949311305,0.9433631045751665,256,age+stage+tumor_fraction,zscore
F2RL2,0.7300468538439174,-0.31464656355153114,0.029671211727156584,0.5497693848170218,0.969439957055427,256,age+stage+tumor_fraction,zscore
IQGAP2,0.6599300939174165,-0.41562136787835047,0.005828315387560401,0.4911244379143758,0.8867563803326318,256,age+stage+tumor_fraction,zscore
F2RL1,0.9035583770861165,-0.10141455887762041,0.5102954777724114,0.668097176924183,1.2220044762966351,256,age+stage+tumor_fraction,zscore
S100Z,0.7419957136545422,-0.29841181257734206,0.042695501185929435,0.5559923547077535,0.9902251971991652,256,age+stage+tumor_fraction,zscore
CRHBP,0.7292109516140082,-0.3157922176206219,0.037534187977631465,0.5415208634080785,0.9819540628725381,256,age+stage+tumor_fraction,zscore
AGGF1,0.7479396309659945,-0.2904330115293796,0.07699724919257216,0.5420857958821034,1.0319652273110163,256,age+stage+tumor_fraction,zscore
PDE8B,0.9170998363338222,-0.08653893987781257,0.5942376894755609,0.6670176873579674,1.2609442384278882,256,age+stage+tumor_fraction,zscore
OTP,0.8489908742892217,-0.16370684150450437,0.31611287804056265,0.6164529416678048,1.1692465976012734,256,age+stage+tumor_fraction,zscore
AP3B1,0.8169811690094156,-0.20213923333584893,0.1998796366393449,0.5997743393389484,1.1128489279011868,256,age+stage+tumor_fraction,zscore
SCAMP1,0.8481879355905424,-0.16465304558613827,0.2826849441600333,0.6281064014828621,1.1453836044066739,256,age+stage+tumor_fraction,zscore
JMY,0.7766381326082534,-0.25278076089640306,0.0766129362407394,0.5870868012403566,1.0273894554381153,256,age+stage+tumor_fraction,zscore
DIMT1,0.7873546441549802,-0.2390765041699402,0.09499811069371275,0.5946804967581035,1.0424544592465115,256,age+stage+tumor_fraction,zscore
KIF2A,0.7737281523656504,-0.25653469141990726,0.06648614437246247,0.5882991129353895,1.0176035295652586,256,age+stage+tumor_fraction,zscore
ERCC8,0.8608147674150873,-0.1498759342674401,0.3454555156273006,0.6305027488521799,1.175255881356383,256,age+stage+tumor_fraction,zscore
ELOVL7,0.8667898190221289,-0.14295875486407444,0.36270670537910854,0.6371246414171049,1.1792427125237288,256,age+stage+tumor_fraction,zscore
DEPDC1B,1.0694437195798725,0.06713862504195502,0.7175230838009303,0.7433430124793502,1.5386031080511502,256,age+stage+tumor_fraction,zscore
PDE4D,0.7229523187078302,-0.3244120082265692,0.01669689967081634,0.5542809335673943,0.9429515313852634,256,age+stage+tumor_fraction,zscore
RAB3C,0.7264996105923125,-0.31951733197701887,0.017927821429752563,0.5576198797988048,0.9465259459207556,256,age+stage+tumor_fraction,zscore
PLK2,0.7184556348736915,-0.33065132223977123,0.06046918395619928,0.508722863093671,1.0146555948807732,256,age+stage+tumor_fraction,zscore
THBS4,0.8914797131698247,-0.11487259777653117,0.4582086556286745,0.6581081671002159,1.2076070754373898,256,age+stage+tumor_fraction,zscore
SERINC5,0.9247958796416721,-0.07818223647871567,0.6213259420545738,0.6781472469831157,1.2611529764471754,256,age+stage+tumor_fraction,zscore
MTX3,1.018391268556072,0.018224194536237887,0.907349521629887,0.749248496128411,1.3842146914279518,256,age+stage+tumor_fraction,zscore
RASGRF2,0.891329416829752,-0.11504120398108733,0.47641437098115635,0.6494134914662619,1.223362525949832,256,age+stage+tumor_fraction,zscore
ERBIN,0.8318926973257438,-0.1840518160386215,0.22438881402607067,0.6181849761552137,1.1194795838748157,256,age+stage+tumor_fraction,zscore
NLN,0.8412280141797992,-0.1728925330692645,0.31055978318317645,0.6022628968136174,1.175009411313428,256,age+stage+tumor_fraction,zscore
TRAPPC13,0.705188869344896,-0.34928961226861227,0.009043006426093668,0.5425126005939812,0.916644776367338,256,age+stage+tumor_fraction,zscore
TRIM23,0.6563355559858584,-0.4210831025477973,0.0031331468308835367,0.496369226094331,0.8678546924450152,256,age+stage+tumor_fraction,zscore
PPWD1,0.6800783442404802,-0.38554727533003785,0.004219809212380117,0.522229219291013,0.885638982308917,256,age+stage+tumor_fraction,zscore
CENPK,0.8195075046043747,-0.19905172329976212,0.1788093831086942,0.6130938142235814,1.0954156354576667,256,age+stage+tumor_fraction,zscore
CWC27,0.8269429495140472,-0.19001957120615237,0.20039331004368022,0.6182368960726438,1.1061045468089317,256,age+stage+tumor_fraction,zscore
SREK1IP1,0.6818791493148861,-0.3829028372585794,0.007015861477179679,0.5162005722665688,0.9007335505825155,256,age+stage+tumor_fraction,zscore
RGS7BP,0.699739092333504,-0.3570477386559002,0.0239638871312684,0.5132416681437589,0.9540043759708331,256,age+stage+tumor_fraction,zscore
RNF180,0.780913065120104,-0.24729144760431315,0.09156609313348892,0.5859254402500594,1.0407897889107127,256,age+stage+tumor_fraction,zscore
HTR1A,0.7876220119843232,-0.23873698443055974,0.13615236176205475,0.5753844334390117,1.078146014577552,256,age+stage+tumor_fraction,zscore
PARP8,0.7889083067645968,-0.23710517938323053,0.12213248683819145,0.5840777359268098,1.065571033099903,256,age+stage+tumor_fraction,zscore
EMB,0.7507420872948223,-0.28669311190807734,0.05422687399269018,0.5606881272842336,1.0052177925823458,256,age+stage+tumor_fraction,zscore
HCN1,0.7776665435402264,-0.25145745395687075,0.0990695843006288,0.5767969268684555,1.0484890344773383,256,age+stage+tumor_fraction,zscore
FGF10,0.7300503803468671,-0.31464173304727827,0.02218083970191451,0.5575182102633702,0.9559751556686014,256,age+stage+tumor_fraction,zscore
SLC4A7,0.9979771953867795,-0.0020248532455937585,0.9899638575024592,0.7279464364090145,1.3681755039905967,256,age+stage+tumor_fraction,zscore
PSMD6,1.0583126004667394,0.05667575337448911,0.708181069997902,0.7865507863322196,1.4239710642582732,256,age+stage+tumor_fraction,zscore
ATXN7,0.8609629198261974,-0.1497038418857423,0.31939384894093026,0.6412192463913604,1.1560120091330413,256,age+stage+tumor_fraction,zscore
FEZF2,0.9913515049664176,-0.008686110300752996,0.955535196705059,0.7305058940406454,1.3453386405455876,256,age+stage+tumor_fraction,zscore
CFAP20DC,0.8676749804131285,-0.1419380809730474,0.3771328064149636,0.6332280073126563,1.188923836186542,256,age+stage+tumor_fraction,zscore
PDHB,0.7565742917762616,-0.2789545459802916,0.0626098984812804,0.5640608567540872,1.0147923794440894,256,age+stage+tumor_fraction,zscore
FAM3D,0.9151353026787525,-0.08868335285851235,0.5688777247182886,0.6745011764185902,1.241617733946253,256,age+stage+tumor_fraction,zscore
FAM107A,0.8878954273532201,-0.11890130491407146,0.42323744959752174,0.6637120602463299,1.1878016645082,256,age+stage+tumor_fraction,zscore
ACOX2,0.7697710295853473,-0.2616621725307743,0.10094562662367364,0.5630876231700296,1.0523183490573016,256,age+stage+tumor_fraction,zscore
KCTD6,0.7863466535461321,-0.2403575487343307,0.14312725193793874,0.5700175423134425,1.084775491353538,256,age+stage+tumor_fraction,zscore
MAP3K1,0.703915805188976,-0.35109652487815796,0.017068982015980023,0.5275049909519474,0.9393227918102888,256,age+stage+tumor_fraction,zscore
IL6ST,0.8305570698360925,-0.18565863484710698,0.20490554760132365,0.623315929532603,1.1067020969157406,256,age+stage+tumor_fraction,zscore
DDX4,0.8793717908413455,-0.1285475004832179,0.42867151689339345,0.6396216295468711,1.2089877996704748,256,age+stage+tumor_fraction,zscore
PLPP1,0.7384690445642608,-0.3031760945253015,0.05555377225185567,0.5414261736939104,1.0072223255463677,256,age+stage+tumor_fraction,zscore
GPX8,0.7789804820866688,-0.2497692885129892,0.12816017631152457,0.5646560417383067,1.0746552708510804,256,age+stage+tumor_fraction,zscore
NDUFS4,0.7280572797302626,-0.31737555293247177,0.043333440832069546,0.5351302915516345,0.990538960205888,256,age+stage+tumor_fraction,zscore
FST,0.689162592833954,-0.3722780520144368,0.014333352431020697,0.5115852100753954,0.9283792220881889,256,age+stage+tumor_fraction,zscore
KAT6B,0.7383482789829283,-0.30333964296108445,0.03967148689857022,0.5530271719571838,0.9857710592188751,256,age+stage+tumor_fraction,zscore
DUSP13,0.8467286688245261,-0.16637497942380597,0.28424639701567733,0.6244430555649256,1.1481422240507408,256,age+stage+tumor_fraction,zscore
SAMD8,0.705627779194974,-0.3486674054571287,0.01654360630021809,0.5305719747504513,0.9384411285684995,256,age+stage+tumor_fraction,zscore
VDAC2,0.7993691030599638,-0.22393248361451792,0.1929976764924986,0.5705864871370476,1.1198845001273463,256,age+stage+tumor_fraction,zscore
NKIRAS1,0.7100214854534396,-0.34246004820260934,0.02965416691870731,0.5214678888060709,0.9667527390032455,256,age+stage+tumor_fraction,zscore
COMTD1,0.78441919212803,-0.24281171768742618,0.07807198827205786,0.5987529366042291,1.0276583735329696,256,age+stage+tumor_fraction,zscore
UBE2E1,0.6983742428535497,-0.3590001553579855,0.011614314384690969,0.5284466567906506,0.9229438332400812,256,age+stage+tumor_fraction,zscore
NR1D2,0.7105179461003353,-0.3417610733539275,0.027081812219640608,0.5247624109405222,0.9620272740683365,256,age+stage+tumor_fraction,zscore
THRB,0.8760213364266968,-0.1323648316908837,0.4074225105442888,0.6404906152680248,1.1981649123050429,256,age+stage+tumor_fraction,zscore
DLG5,0.6657989404163611,-0.40676754528681475,0.00494731954801978,0.5013546772914415,0.8841808985495159,256,age+stage+tumor_fraction,zscore
NGLY1,0.6748132659980779,-0.39331926934814176,0.004206364941870179,0.5154838519060417,0.883389348246731,256,age+stage+tumor_fraction,zscore
OXSM,0.6677354826346217,-0.40386316794779814,0.0032508837739485858,0.5102628168997013,0.8738059290276147,256,age+stage+tumor_fraction,zscore
DYDC1,0.7030374588775566,-0.3523451042701824,0.01472296703932999,0.5296848818788593,0.9331239865329052,256,age+stage+tumor_fraction,zscore
DYDC2,0.738991074812025,-0.30246943549249006,0.03649733130683826,0.5565837509866765,0.9811781383910806,256,age+stage+tumor_fraction,zscore
PRXL2A,0.6916660255478633,-0.3686520619046295,0.014557306407798945,0.5145883436757946,0.9296788331423698,256,age+stage+tumor_fraction,zscore
SFTPD,0.7265043087242101,-0.31951086519212557,0.02034385750901716,0.5546356277028037,0.9516310965830412,256,age+stage+tumor_fraction,zscore
BMPR1A,0.6778498011994469,-0.38882954773782175,0.005705222358590412,0.5145181899914107,0.8930303377491868,256,age+stage+tumor_fraction,zscore
LDB3,0.6870199170781341,-0.37539199579992166,0.016069305162051063,0.506099457370867,0.9326158319039056,256,age+stage+tumor_fraction,zscore
OPN4,0.6958345296150794,-0.3626433917194143,0.022105666787148943,0.5100638119604347,0.9492649375451022,256,age+stage+tumor_fraction,zscore
CDHR1,0.7111139782872571,-0.3409225550122663,0.030733491305845705,0.5219413682618279,0.9688503745153565,256,age+stage+tumor_fraction,zscore
RGR,0.6861717155566845,-0.37662736835705757,0.0056466294215937116,0.5255312832592892,0.8959155015662548,256,age+stage+tumor_fraction,zscore
NID2,0.7211273818007784,-0.3269394835146763,0.04199341086257295,0.5262163457824923,0.9882336513312986,256,age+stage+tumor_fraction,zscore
RTRAF,0.7599606867702523,-0.27448857497357454,0.05650588314779427,0.5731637377949618,1.0076357022483466,256,age+stage+tumor_fraction,zscore
NUDT13,0.7918991375555224,-0.23332124684892114,0.1319604719647777,0.584563234231014,1.0727740085914375,256,age+stage+tumor_fraction,zscore
ECD,0.6774283621914232,-0.3894514702818304,0.00598264628072143,0.5131704651557272,0.8942626613596967,256,age+stage+tumor_fraction,zscore
DNAJC9,0.8018295230176471,-0.22085925852662638,0.18672274079080398,0.5776932706289127,1.1129272516586066,256,age+stage+tumor_fraction,zscore
ANXA7,0.7733038920064726,-0.25708317439588324,0.16403604816379808,0.5383970127299932,1.1107025025271742,256,age+stage+tumor_fraction,zscore
MSS51,0.69935968986851,-0.3575900913176569,0.0206529623894494,0.5166267611342391,0.9467259782268441,256,age+stage+tumor_fraction,zscore
PPP3CB,0.7243429391210444,-0.3224903259248557,0.036552717429510766,0.5353625985403373,0.9800324021234014,256,age+stage+tumor_fraction,zscore
ZSWIM8,0.8957867191966212,-0.11005293095333116,0.48020198104885503,0.6599532143185332,1.215895049647782,256,age+stage+tumor_fraction,zscore
CAMK2G,0.7288072824856455,-0.3163459406526607,0.019566055214327555,0.5588181142181314,0.9505061512676307,256,age+stage+tumor_fraction,zscore
PLAU,0.7573597065880903,-0.27791696457563275,0.10006991042904946,0.5438163483523428,1.0547563104733333,256,age+stage+tumor_fraction,zscore
VCL,0.9082205536605009,-0.09626802936923605,0.5261109522697075,0.6744247481851717,1.2230639167839525,256,age+stage+tumor_fraction,zscore
AP3M1,0.7749058717262638,-0.2550137128422264,0.0920138898444722,0.5759902622554927,1.0425160794983817,256,age+stage+tumor_fraction,zscore
TXNDC16,0.7081976530469852,-0.3450320532790636,0.009196459717749374,0.5462586501033134,0.9181436590274613,256,age+stage+tumor_fraction,zscore
ERO1A,0.7148409650604486,-0.33569518751745275,0.015069638894634646,0.5453221277341556,0.9370564283752385,256,age+stage+tumor_fraction,zscore
PSMC6,0.7520001627497924,-0.28501873860972443,0.0688273363068396,0.5532020267011,1.0222382013818276,256,age+stage+tumor_fraction,zscore
BMP4,0.9634152019175046,-0.03727080546531193,0.8241538187703956,0.6934904370003908,1.3384018030593592,256,age+stage+tumor_fraction,zscore
SAMD4A,0.8053272386327641,-0.21650657654707026,0.17938048344985436,0.5871039015056244,1.1046630070429877,256,age+stage+tumor_fraction,zscore
KTN1,0.7299181472891735,-0.3148228781275346,0.025477682962983954,0.5537635213467046,0.9621083390368218,256,age+stage+tumor_fraction,zscore
PELI2,0.720313122595424,-0.3280692690167239,0.03415954530184881,0.5317227079252785,0.9757924325023991,256,age+stage+tumor_fraction,zscore
OTX2,0.742706075259225,-0.29745490437639294,0.038076935733943204,0.5607101369777989,0.9837744635760035,256,age+stage+tumor_fraction,zscore
CCDC198,0.7953328229993629,-0.22899460665307367,0.14587655182200707,0.5841359627971958,1.082888812924792,256,age+stage+tumor_fraction,zscore
SLC35F4,0.9912982154563189,-0.008739866150374373,0.956519324612072,0.724030303877014,1.357225169588761,256,age+stage+tumor_fraction,zscore
ANXA11,0.7419921939960666,-0.298416556091029,0.05513003531674478,0.5469564858130114,1.0065744355014643,256,age+stage+tumor_fraction,zscore
PPIF,0.8560920664725418,-0.15537735433359032,0.3393480892242731,0.622439044734005,1.1774544551433528,256,age+stage+tumor_fraction,zscore
SLMAP,0.7137966241980964,-0.33715719727587573,0.02530162478069921,0.5312137321334404,0.9591348828094888,256,age+stage+tumor_fraction,zscore
RNASE10,0.7849286547420389,-0.24216245100901357,0.1413565732763865,0.5684321169365127,1.083881390016461,256,age+stage+tumor_fraction,zscore
RNASE4,0.7625496707207127,-0.27108763069341013,0.07536372370585669,0.5655945349871123,1.0280898494351913,256,age+stage+tumor_fraction,zscore
ARF4,0.690801704728773,-0.36990246495241946,0.008781687602891159,0.523838395772498,0.910981323834515,256,age+stage+tumor_fraction,zscore
DNAH12,0.7067314391492782,-0.34710454501112714,0.015164721118072686,0.5340581688888429,0.9352339430013806,256,age+stage+tumor_fraction,zscore
RNASE6,0.7843167942848694,-0.24294226590483559,0.11649984618505665,0.5790896196791535,1.0622757046450282,256,age+stage+tumor_fraction,zscore
GPR65,0.7100856328318847,-0.3423697065971589,0.02778240998842247,0.5234380841535079,0.9632879632166501,256,age+stage+tumor_fraction,zscore
EAF1,0.7571244191544605,-0.27822768085389993,0.09942253183714198,0.5437901800275526,1.0541517797377924,256,age+stage+tumor_fraction,zscore
METTL6,0.8647308231526695,-0.14533700758575313,0.34933534255865595,0.6378138258078848,1.1723787824184373,256,age+stage+tumor_fraction,zscore
SH3BP5,0.723497888802464,-0.323657650948769,0.02860480601344318,0.5414712157098881,0.966716567593278,256,age+stage+tumor_fraction,zscore
CAPN7,0.904737196101414,-0.10011076850201703,0.4975768229428883,0.677476732611686,1.208232481806312,256,age+stage+tumor_fraction,zscore
ARHGEF3,0.6937521601977145,-0.3656405001278332,0.009572465336755404,0.5261126268976002,0.9148080376194269,256,age+stage+tumor_fraction,zscore
ASB14,1.0182941574875435,0.018128832663107795,0.9004040513820801,0.7666053114465984,1.352616497290598,256,age+stage+tumor_fraction,zscore
BTD,0.7080109426945188,-0.3452957296246381,0.019510119361763376,0.5299076022642295,0.9459752848105517,256,age+stage+tumor_fraction,zscore
BAP1,0.9297636973752719,-0.07282481396466854,0.6820884317084422,0.6562038379466348,1.3173658594591113,256,age+stage+tumor_fraction,zscore
GALNT15,0.7807657961994472,-0.24748005093978878,0.11408855407418497,0.5743826643751361,1.061305060761414,256,age+stage+tumor_fraction,zscore
SEMA3G,0.8345782592357897,-0.18082876048605714,0.26325339828743655,0.6079691009835291,1.145651760364563,256,age+stage+tumor_fraction,zscore
DPH3,0.7481897771536585,-0.2900986204150317,0.060725872587389415,0.5525207992391509,1.0131527055779574,256,age+stage+tumor_fraction,zscore
OXNAD1,0.6796605838935519,-0.38616174675749954,0.007682539312473235,0.5116640498761253,0.9028160360501387,256,age+stage+tumor_fraction,zscore
MSMB,0.9673213191620387,-0.033224554170864756,0.8185851017919088,0.7282331966676013,1.2849050809372637,256,age+stage+tumor_fraction,zscore
NISCH,0.8171975644451589,-0.20187439640880045,0.1980644769584812,0.6009237768425538,1.11130876339092,256,age+stage+tumor_fraction,zscore
PARG,0.6932500229604512,-0.366364561366234,0.010742997088374439,0.523168094758497,0.91862557971261,256,age+stage+tumor_fraction,zscore
OGDHL,0.9115897773903533,-0.09256519559367601,0.5431045207557458,0.6764482719688623,1.2284692809161992,256,age+stage+tumor_fraction,zscore
GLT8D1,0.9042535421055219,-0.10064549098257071,0.5493496045808308,0.6504379768748947,1.2571136641482643,256,age+stage+tumor_fraction,zscore
SPCS1,0.9642761455473084,-0.03637756735623417,0.8236071590961526,0.7003081495534871,1.3277419168467877,256,age+stage+tumor_fraction,zscore
NEK4,0.856067853723633,-0.15540563761323586,0.30186675591228523,0.6373571479499943,1.1498296873835099,256,age+stage+tumor_fraction,zscore
CHAT,1.0161043213497727,0.015976022379085072,0.918568284369158,0.7480421917066156,1.3802269488438415,256,age+stage+tumor_fraction,zscore
ITIH4,1.0642980415422394,0.0623154659262142,0.6861939959623431,0.7866416394550183,1.439957236455722,256,age+stage+tumor_fraction,zscore
EBPL,0.9721770824872156,-0.02821730748629741,0.8614312603255155,0.708181040545204,1.3345856858660503,256,age+stage+tumor_fraction,zscore
KPNA3,0.761818486725601,-0.2720469580679899,0.1267805465375016,0.5372736140269971,1.0802082804083544,256,age+stage+tumor_fraction,zscore
SPRYD7,0.9811778486110861,-0.019001542666861604,0.9094968996430329,0.7070682549976629,1.361551680195657,256,age+stage+tumor_fraction,zscore
RNASEH2B,0.7519825431610906,-0.2850421691832721,0.06848234757638846,0.5533866072661054,1.0218493505158173,256,age+stage+tumor_fraction,zscore
MAPK8,0.783258140548675,-0.2442929559083782,0.11588426776517523,0.5776303422095433,1.062086372383144,256,age+stage+tumor_fraction,zscore
PSPC1,0.9289100278175817,-0.0737433932786661,0.6411244554820137,0.6812551311097788,1.2665942616452972,256,age+stage+tumor_fraction,zscore
CTSB,0.7516848327007027,-0.28543814833272624,0.0861952810591211,0.5425410201987981,1.041451368055534,256,age+stage+tumor_fraction,zscore
PTPN20,0.7963750087735417,-0.2276850875286375,0.13148855256034928,0.5924082422680709,1.070567742560325,256,age+stage+tumor_fraction,zscore
GDF10,0.7699364290331275,-0.2614473272398839,0.11247158015941142,0.5574954075936782,1.0633309201792362,256,age+stage+tumor_fraction,zscore
GATA4,0.8291829405066631,-0.18731447206839666,0.23246502407396172,0.6097021659201428,1.127672472328611,256,age+stage+tumor_fraction,zscore
ZMYM2,1.0908441302096146,0.08695182790876509,0.5462537440181635,0.8224291482092827,1.4468613120092961,256,age+stage+tumor_fraction,zscore
CRYL1,0.7617762267831409,-0.272102432062611,0.09535149480159713,0.55329289848139,1.048817039374088,256,age+stage+tumor_fraction,zscore
PRKCD,0.7765875260561014,-0.2528459240642758,0.13124270550306236,0.5592229862171839,1.0784395500361574,256,age+stage+tumor_fraction,zscore
EEF1AKMT1,0.6897185148805257,-0.37147171407335927,0.008709409361449393,0.5225593676432245,0.9103494439578936,256,age+stage+tumor_fraction,zscore
XPO4,0.8682695479589202,-0.14125307340590054,0.3947526126896679,0.6271523388494264,1.202087533143666,256,age+stage+tumor_fraction,zscore
TKT,0.8508217664996575,-0.16155261241530522,0.31231587851178244,0.6219231938384582,1.1639663635661526,256,age+stage+tumor_fraction,zscore
PINX1,1.0638075514156706,0.06185450183037493,0.6741723986307377,0.7973191067356508,1.4193645892700433,256,age+stage+tumor_fraction,zscore
C8orf74,0.7654421716172101,-0.26730161002048336,0.08048291948321085,0.567204625078962,1.0329635764315315,256,age+stage+tumor_fraction,zscore
DCP1A,0.9963669243818465,-0.0036396912656696595,0.9806526702120004,0.7424472874997581,1.337127988365724,256,age+stage+tumor_fraction,zscore
SKA3,0.8664386500504456,-0.14336397435216244,0.41936824491185165,0.611812536796556,1.2270358797025953,256,age+stage+tumor_fraction,zscore
ZDHHC20,0.7010819591280324,-0.35513048133816033,0.012191385806746708,0.5310922799304825,0.925481186582372,256,age+stage+tumor_fraction,zscore
HMBOX1,0.7261109808635567,-0.32005240963694226,0.030723504466866038,0.5431446640982837,0.9707122087003164,256,age+stage+tumor_fraction,zscore
MICU2,0.7246417010494116,-0.3220779517363125,0.025269859240446117,0.5464911855152558,0.9608674555376263,256,age+stage+tumor_fraction,zscore
FGF9,0.8842365333872613,-0.12303068043037127,0.4532795866588638,0.6411045943279376,1.2195736138755187,256,age+stage+tumor_fraction,zscore
INTS9,0.8734424562840121,-0.13531302875717294,0.4134578137875632,0.6315369320292745,1.2080080922394645,256,age+stage+tumor_fraction,zscore
EXTL3,0.9705854720188997,-0.02985581016456466,0.8534358472098148,0.707079867793611,1.332291020296904,256,age+stage+tumor_fraction,zscore
CAB39L,0.7598448213345689,-0.2746410490043502,0.06556069126075441,0.5672454301361852,1.017838349742806,256,age+stage+tumor_fraction,zscore
CDADC1,0.8553050591356796,-0.15629707937059445,0.31170066616110237,0.6318501479529426,1.1577851909240522,256,age+stage+tumor_fraction,zscore
ATP8A2,1.0735547635013096,0.07097535100973579,0.6510127127335174,0.7893494360621449,1.4600882417626966,256,age+stage+tumor_fraction,zscore
AMER2,0.6998575596522566,-0.3568784508559224,0.03156144162400121,0.5054911544880605,0.9689597917859922,256,age+stage+tumor_fraction,zscore
MTMR6,0.7713038409361596,-0.25967289623329465,0.12934730029818342,0.5514297162133566,1.0788493937687842,256,age+stage+tumor_fraction,zscore
SPATA13,0.7088616554892762,-0.3440948977388708,0.03093473387280004,0.5185983210990046,0.9689287955235567,256,age+stage+tumor_fraction,zscore
CACNA2D3,0.7512545415548568,-0.2860107478200685,0.07373114524487688,0.5490969221198881,1.0278392820485929,256,age+stage+tumor_fraction,zscore
MIPEP,0.7720644464630105,-0.25868725256724573,0.10461562008064484,0.5649001809704087,1.0552014843901414,256,age+stage+tumor_fraction,zscore
WNT5A,0.7204338224164721,-0.3279017172870487,0.03392162299038749,0.5321087822165464,0.9754112501574669,256,age+stage+tumor_fraction,zscore
ESD,0.7346832674880553,-0.30831580123338714,0.06619416074391284,0.528744278052423,1.0208328031748652,256,age+stage+tumor_fraction,zscore
LRRC63,0.7144856560030329,-0.33619235738681397,0.03218438397057831,0.5252938493208524,0.9718174947109922,256,age+stage+tumor_fraction,zscore
LCP1,0.8260032779819393,-0.1911565369678963,0.24722654822331702,0.5975332684456006,1.1418300055690098,256,age+stage+tumor_fraction,zscore
CPB2,0.7349528710339256,-0.30794890286742055,0.04802734516985236,0.5416015686054925,0.9973304250794449,256,age+stage+tumor_fraction,zscore
ZC3H13,0.7442070351946433,-0.2954360097487464,0.046186745248594695,0.5566183953616756,0.9950158238542012,256,age+stage+tumor_fraction,zscore
ERICH6B,0.6574764540286069,-0.4193463269347952,0.0040508439166452494,0.4939564474414949,0.8751283434826109,256,age+stage+tumor_fraction,zscore
SLC25A30,0.8018679104727267,-0.22081138483887808,0.12408143632204059,0.6051802706943548,1.0624803500420765,256,age+stage+tumor_fraction,zscore
NUFIP1,0.9906751107247909,-0.009368638237088124,0.9510704743959328,0.7344674009681824,1.336256958056731,256,age+stage+tumor_fraction,zscore
