gene,HR,coef,p_value,CI_lower,CI_upper,n_samples
SOCS5,0.9936100242094701,-0.006410479076167106,0.524719611322262,0.9741763118210357,1.013431417115911,265
FER1L6,0.996791412031025,-0.0032137465247612943,0.42473495096696157,0.9889567254216559,1.004688166385816,265
ZCWPW1,1.0011731331533333,0.001172445570333946,0.7800405749676171,0.9929687472786957,1.0094453076142325,265
RALGAPA2,0.9985784852469579,-0.0014225260636476402,0.48730231707045535,0.9945782941298009,1.0025947651215996,265
SETD7,1.0337834942797122,0.03322536758512702,0.24793554046540822,0.9771280439890442,1.0937239183948286,265
SIK2,0.9957836949079713,-0.004225218770358173,0.2673267864652999,0.9883771315651161,1.0032457605270322,265
FAM91A1,1.005304558092169,0.0052905384806007675,0.8912796670239885,0.9318607635329234,1.0845367613604695,265
TRIM58,1.036769444406223,0.03610957512278022,0.4841575256246563,0.9370218818718692,1.1471353035076415,265
PSD,0.9956700293272538,-0.004339372144305631,0.4720785577949428,0.9839633244915257,1.0075160146978348,265
TMPRSS13,1.000949302381263,0.0009488520787172257,0.7767821300038127,0.9944050636136581,1.0075366091727698,265
PRMT9,0.9925155229630699,-0.007512626278041476,0.5217689458908392,0.9699630327292746,1.0155923783516012,265
AFF3,0.9949257472916283,-0.0050871704457502625,0.4169631014737746,0.9827791614683947,1.0072224579373505,265
MYOM3,0.9907509654593448,-0.009292072438845436,0.7044874634326447,0.9443003602573207,1.0394864990744495,265
TAS2R4,0.9997450531057438,-0.0002549793987404627,0.8458336725044961,0.9971787650873434,1.0023179455910902,265
CFAP61,0.9996909544742837,-0.00030909329012607706,0.788243273718252,0.9974386876368687,1.0019483070437538,265
ARHGAP10,0.9973354241129082,-0.002668132188181787,0.1855244570584662,0.9934037962121051,1.001282612350816,265
DDX1,0.9964601086077138,-0.003546171633114819,0.05202234416585951,0.992901912758723,1.0000310557240122,265
LRRC20,0.9992602653873549,-0.0007400083512980562,0.8820922991652937,0.9895361626362216,1.009079926216995,265
NDUFC1,0.9988871350134545,-0.001113484680584616,0.5323413749943335,0.9954021395959456,1.0023843317238648,265
IL22RA1,0.9970067558451119,-0.002997732869624173,0.128815030459556,0.9931572830866249,1.0008711491411317,265
WEE2,0.9972298298365827,-0.002774014185489288,0.09001028091656196,0.9940368356806357,1.0004330803646417,265
MGARP,0.9907832246680697,-0.009259512608297521,0.015107382738906577,0.9834105609355884,0.9982111615211289,265
PPP1R14A,0.9986451270245532,-0.0013557916457181119,0.4855844469726006,0.9948469527120098,1.0024578021887796,265
SPACA5,0.9986278616307351,-0.001373080613141829,0.3529165136519974,0.995738992277111,1.0015251122631952,265
NODAL,0.998976593488483,-0.0010239305495274667,0.3168034346427716,0.9969758860152906,1.000981315933802,265
DENND11,0.9986648173289117,-0.0013360748216821202,0.11136214911792951,0.9970235812298696,1.0003087551252692,265
ELF2,0.9982357880256535,-0.0017657700290539436,0.3276943816403999,0.9947123405701508,1.0017717161566895,265
KRT80,0.9915145681859466,-0.008521638053126612,0.2005340427995336,0.9786611302759526,1.004536819243817,265
GRHL3,0.9993020962670532,-0.0006981473811256952,0.8615897083804755,0.9914900513161771,1.0071756930673235,265
CYB561D2,0.9998546223383199,-0.0001453882300366691,0.971115016508483,0.9920170870645529,1.0077540788833719,265
PACRG,0.9966746128032494,-0.0033309285850062634,0.0792531935411095,0.9929740026713568,1.0003890143489265,265
RBM17,0.9984479722328038,-0.00155323340991353,0.36277999308000863,0.9951136757308615,1.0017934408585285,265
PRF1,0.9998103800258514,-0.00018963795428888117,0.9132704945402284,0.9964042171613091,1.0032281867044803,265
ATG101,0.9974995633185787,-0.002503567994075368,0.3026109421252357,0.9927626951663786,1.0022590329645704,265
ISLR,0.9907797985890343,-0.009262970564461502,0.15753804153256537,0.978134646490807,1.0035884249820952,265
FAM193A,0.9956227565994438,-0.00438685157892519,0.2095086762618034,0.9888245602649005,1.0024676907227315,265
SPRY1,0.9960799650291666,-0.003927738446439247,0.11566660003071687,0.9912177771608067,1.0009660032273044,265
THAP1,0.9983676279527931,-0.0016337058181284,0.3429615442227545,0.9950023571408276,1.00174428069522,265
LIPT1,1.0202012151405786,0.019999877586727277,0.05046107221824907,0.9999598245392657,1.0408523360964723,265
SYN1,0.9898547741790583,-0.010197039362361042,0.06327722487112174,0.9792600087228486,1.000564166040995,265
MOSPD3,0.998628620024822,-0.0013723211772917892,0.4831703601210967,0.9948054333646816,1.002466499765386,265
ZFYVE28,0.9974931908729722,-0.002509956433926265,0.17695975041521977,0.9938653928384447,1.0011342310614917,265
FGF2,0.9933596301176079,-0.006662515228447947,0.24927214721782034,0.9821643080545076,1.0046825634521306,265
HOOK3,0.9947648128556396,-0.005248938752403732,0.17833296781728414,0.98719009152837,1.002397655109849,265
MXD4,0.9941043059735953,-0.005913142243798659,0.09356045295594383,0.9872574812220097,1.0009986148010888,265
SPRED3,1.0057242246869964,0.005707903567080963,0.363289987727347,0.9934239189743291,1.0181768294511917,265
CLIC4,1.0005797702334336,0.0005796022316036502,0.7865284964231745,0.9963914821817308,1.004785663570928,265
ZNF692,0.9984362099568819,-0.001565014038982481,0.8418029575298749,0.9832090234767503,1.0138992234102857,265
MEX3C,0.9988700555030378,-0.001130583365548172,0.7329794038192923,0.992403312062075,1.0053789378307039,265
ITIH2,0.9981361627201251,-0.0018655763858543262,0.009520052862837242,0.9967295414934796,0.9995447690221524,265
AAGAB,0.9985417131401295,-0.0014593511950165357,0.07485336437798959,0.9969396731010782,1.0001463275900062,265
DZANK1,1.0001429553771621,0.0001429451600159127,0.8719852840704179,0.9984055301628559,1.001883404058671,265
HGSNAT,0.9953239287868496,-0.004687038235887569,0.08624851219408196,0.9900083444988577,1.000668053679049,265
KIN,1.0118985090842914,0.011828278370034395,0.4966780649292124,0.9779682061759294,1.047006013304703,265
RSRP1,0.9946248737248994,-0.005389624241943432,0.671169296865181,0.9701820379148791,1.0196835240924842,265
KIAA1109,0.9954342463784573,-0.004576208509708972,0.3256407802432532,0.9863922790146372,1.004559098792726,265
GEMIN5,1.0042344846839277,0.004225544482868964,0.8730631222283042,0.9535043464137345,1.0576636635390877,265
TMEM97,1.0045752202416605,0.004564785736199311,0.9196408306586062,0.9193232249734984,1.0977329253839665,265
OVOL2,1.0265866925589897,0.026239408425128757,0.3931293868473361,0.9665867928404588,1.090311025502658,265
GALNT6,1.0179039675889687,0.017745579286586616,0.5852103297648763,0.9550612114099412,1.0848817592578643,265
STAG1,0.9971569723748701,-0.0028470767044191394,0.7817715115421129,0.9772710125450184,1.0174475808572225,265
TBCEL,1.0161792122888615,0.01604972364948673,0.40445701211408513,0.9785508862338937,1.0552544645503428,265
LDLRAP1,1.0018332502124043,0.00183157186014709,0.9032436171664745,0.9726816276740062,1.031858557492493,265
LSM1,0.9778157656979592,-0.022434005324746417,0.6018857004025395,0.8987796680004531,1.0638020703946367,265
TTC13,0.9989331661859658,-0.0010674032862851355,0.7551744208133526,0.9922536083543406,1.0056576888254287,265
MAN1C1,0.9857545069701995,-0.014347934111901143,0.3906530606031826,0.9539853712124903,1.0185816023332104,265
BANF2,0.9987790167128517,-0.0012217292945456244,0.18339834815458883,0.9969829138957953,1.0005783552777674,265
TACC3,0.989944354418209,-0.010106545091585825,0.15250472562029413,0.9763331067013903,1.0037453591586676,265
JADE3,0.995658171274965,-0.0043512818358223725,0.2667600559836581,0.9880414315854315,1.0033336278579845,265
BAG4,1.0003606710724262,0.000360606046249953,0.8879661204402384,0.9953545103935166,1.005392010363058,265
TRAF3IP3,0.9990907064755755,-0.0009097071825581618,0.4702427037783308,0.9966267631885004,1.001560741327463,265
TAP1,0.9988794071163556,-0.0011212212172979875,0.31980804548607283,0.9966753937549524,1.0010882943563832,265
BBS7,1.0226954156570738,0.022441706231608616,0.40000635466831724,0.970619113749007,1.0775657499327347,265
CAPN15,1.002178922033124,0.0021765516251757017,0.46290770003416615,0.9963717444234735,1.008019945756917,265
LARP1,1.0007165062226178,0.000716249654582022,0.9629545796549795,0.9709226778798206,1.0314245908986366,265
HAND1,0.9974174525149837,-0.002585888013394127,0.2240092960811695,0.9932686835728768,1.0015835503873385,265
MFSD2B,1.000044158255916,4.415728096907934e-05,0.9666291115818041,0.9979775123323713,1.0021150838604365,265
MAP4K1,0.9992439996651681,-0.0007562862471940785,0.7990893243249962,0.9934415694751073,1.0050803203195953,265
FAM53A,0.9909933826602079,-0.009047422111165887,0.3697694012581334,0.9715929712147335,1.010781174392906,265
SLC9A7,1.0047498227821159,0.004738577967079199,0.7040549909551119,0.9804814456027102,1.0296188784685585,265
TAF2,0.9947323065517464,-0.005281616662393054,0.4764774686193983,0.9803740956707326,1.0093008026908201,265
SLC12A9,1.0136026437529377,0.013510958301716065,0.2613960923709384,0.9899829332884653,1.037785889914508,265
HRH4,0.9867215690800809,-0.013367377542309617,0.2100470082455239,0.9663109702027958,1.0075632843985278,265
CHST7,0.9998737396422614,-0.00012626832924855734,0.9744022600670675,0.9921916761742253,1.0076152816370219,265
PAQR7,1.0004302198486827,0.0004301273306580025,0.8617370555108097,0.9955993605642093,1.0052845194871287,265
NUDT22,1.0106731140069987,0.010616558386191759,0.6839107836443202,0.9603165532928104,1.0636702448522202,265
ACTR1B,0.998359951099099,-0.001641395253357065,0.12563108495936773,0.9962650747299737,1.0004592324274195,265
LETMD1,0.9991866159772201,-0.0008137149990502927,0.5434298241406987,0.996567500298661,1.0018126150499653,265
UVSSA,1.0097372313357498,0.009690130009557412,0.6351522187389771,0.9701186959806384,1.0509737422542509,265
DIPK2B,0.9976871697091493,-0.002315509013912921,0.13648410377437223,0.9946509795247386,1.000732627919255,265
SF3B6,1.0007878273832937,0.0007875172101985997,0.6894382252954913,0.996929783616972,1.0046608014906961,265
CCN3,0.9974617555858647,-0.002541471217922653,0.14131127684138678,0.9940896300979831,1.0008453199118166,265
LETM2,0.9981260017033898,-0.0018757564282519247,0.4452349706512506,0.9933306327611404,1.0029445206045087,265
SRRT,0.9974620149685636,-0.002541211175205555,0.23475260081029214,0.9932896347756145,1.0016519215262958,265
PAFAH2,1.0057209648282657,0.0057046622570540466,0.5905765263719114,0.9850353884791426,1.026840934777761,265
KDM6A,0.9930767425721511,-0.006947334366134321,0.4789158666787341,0.9741612555395754,1.0123595154597582,265
ENPP1,1.000383966139035,0.000383892442900975,0.9211268978076489,0.9928108034864088,1.0080148968904388,265
HHAT,0.9816382306773834,-0.01853243903601436,0.2788433244196612,0.9492585842040231,1.015122361769778,265
TRMT6,0.9874850660475093,-0.012593905311077788,0.510458993873634,0.9511343479142148,1.0252250460781411,265
SPON2,0.9970098042353494,-0.002994675332090666,0.06842025601217953,0.9938035712579651,1.0002263812386583,265
RIMS2,1.0022042647219829,0.0022018388946235742,0.6054562110100693,0.9938665374029242,1.0106119387534327,265
MUC17,0.9928012120588615,-0.007224824243510811,0.32393498567230694,0.9786507904026638,1.007156236250521,265
NMUR2,0.9974305621655469,-0.002572744505250252,0.5506097699341359,0.9890392210638385,1.005893098224933,265
RCOR3,1.000300770079095,0.00030072485684220183,0.9216508155350076,0.994324183651643,1.0063132799869492,265
ATP11B,0.9986966646325277,-0.0013041854477191276,0.7696586845917343,0.9900165778211482,1.0074528551261495,265
ICAM1,1.0038636829671777,0.003856238114347942,0.4793330591386338,0.9931948115604987,1.0146471590976907,265
HTRA4,0.998162177955726,-0.0018395129111999221,0.8016583718236561,0.9839383323188616,1.0125916439836817,265
CNNM4,1.002129586791395,0.0021273224356356374,0.8502922946066847,0.9802348033248542,1.0245134179242918,265
TBC1D2B,1.000009765416216,9.765368534469869e-06,0.9972900149459224,0.9943903620425076,1.0056609246229269,265
SERPINE1,1.00169888072458,0.0016974392590761692,0.7046539018136669,0.9929453475879578,1.0105295826022211,265
RANBP10,0.997722489992707,-0.0022801074778026,0.16413806345144363,0.9945228672449353,1.0009324067076313,265
DMXL1,1.0005078991490397,0.0005077702119230583,0.69758167931825,0.9979487739171539,1.00307358696422,265
BEST1,0.9946194597293373,-0.005395067510496253,0.14031684622725515,0.987512760575964,1.001777302700667,265
ENDOD1,0.9957809764137584,-0.004227948778830385,0.05135557474909744,0.9915550802236711,1.0000248828979437,265
TAAR9,1.0285383167832196,0.02813868443220805,0.1147449162767477,0.9931948456179556,1.0651395078808024,265
DEPDC5,0.9990617996282138,-0.0009386407572231344,0.666467268371977,0.9948064572762518,1.0033353444540338,265
VGF,1.0003886155347346,0.0003885400432750227,0.8279056901573892,0.9968903252614502,1.0038991820178746,265
FER1L5,1.0049655267900288,0.004953239221258311,0.3337324076162793,0.9949227859958907,1.0151096389107441,265
SLC30A1,0.9983759273385726,-0.001625392897064942,0.011719014897143325,0.9971148538147859,0.9996385957703344,265
ADAM32,0.9981304003698249,-0.0018713495129574127,0.21951846614218407,0.9951531815200173,1.0011165262223374,265
VNN1,0.9983267706943229,-0.0016746307173054929,0.10680504491732865,0.9962970389528637,1.000360637558924,265
CEP85,0.9991753903616175,-0.0008249498159324146,0.4318080223860883,0.9971223751612533,1.001232632597216,265
TULP1,1.0005839856581817,0.0005838152049154891,0.632240160714657,0.9981944865874487,1.002979204762321,265
ARID5A,0.9978438622351704,-0.0021584655765171496,0.05727244732354477,0.9956259772512638,1.0000666878432816,265
SLC18B1,1.0016934874454313,0.001692055112431391,0.7488683224114171,0.9913701318752177,1.0121243423913096,265
AZIN1,1.0007520782289177,0.0007517955598037212,0.941246077060857,0.9809436283585509,1.0209605252804919,265
INTS7,1.0043350750816176,0.004325705711824171,0.8389897133974213,0.963290024767865,1.0471290235588953,265
FBXO27,0.9988759795826464,-0.0011246526020730393,0.690870494165521,0.9933545979852285,1.0044280507795347,265
KLF10,0.9869255971187655,-0.013160625248479664,0.35582426795042443,0.9597367905930632,1.0148846473274626,265
TEDC1,0.9992873437531717,-0.0007129103070036328,0.5541165821084038,0.996929959576359,1.0016503023036942,265
ACP7,0.9979188776516343,-0.0020832908926732446,0.08900762627561239,0.9955258068462332,1.0003177009828266,265
UGGT1,0.9885683906096312,-0.01149745251320014,0.11556243996977911,0.9745132428066158,1.0028262521071218,265
DTL,0.9979620370303116,-0.002040042441960045,0.15452649536150292,0.9951632752850891,1.0007686699133675,265
ASXL2,0.99866406321394,-0.001336829945166324,0.4079462522230677,0.9955070137325093,1.00183112464033,265
UBR5,0.9955072228469156,-0.004502900007556578,0.6526865568404361,0.9761746857818724,1.015222628874671,265
SLC2A12,0.9995253532020737,-0.00047475947837478363,0.8523307757375848,0.9945413499773178,1.0045343330536385,265
ZMAT4,0.9917584749189056,-0.008275674205600362,0.3514202043503373,0.9746448247964398,1.009172621194496,265
CIB2,1.0003354993587354,0.0003354430914103594,0.9345695187710288,0.9923565240284451,1.0083786290990386,265
NENF,0.9840635619101389,-0.016064788578946134,0.522015352995303,0.9368391163854751,1.03366851035799,265
FAM168B,0.9980561008200467,-0.0019457910040387655,0.2514615211676588,0.9947425998839099,1.0013806390722237,265
PANK2,0.9985622758340738,-0.0014387586830006329,0.21590104664993048,0.9962894255421322,1.0008403112141204,265
MAVS,0.9973101751207466,-0.0026934489584116987,0.08631627753251557,0.994245285809545,1.0003845123484973,265
BCDIN3D,0.9981214344866223,-0.001880332230514448,0.12895223369161643,0.9957015382777217,1.0005472118732017,265
ATG14,0.9976502280221047,-0.0023525370244045257,0.4005493900895237,0.992193125934173,1.0031373443909457,265
RAPGEF6,0.999899550055587,-0.00010045498984663281,0.9625895452945118,0.9957111067399872,1.004105611992983,265
FBXO34,0.9816695423173374,-0.01850054221332838,0.1453760374057873,0.9575248218761132,1.0064230903438793,265
SHANK2,0.9984726103619532,-0.0015285572867211991,0.09139521039354805,0.9967021478718383,1.0002462177609415,265
ALDH8A1,0.9975384708142784,-0.0024645637294559613,0.035927994754473065,0.9952440878021259,0.999838143175517,265
DLGAP5,0.9979164967273153,-0.0020856767851668125,0.07366040710776586,0.9956385083333992,1.0001996970842875,265
PLEKHG2,1.000289376579617,0.00028933471829032065,0.847042850366401,0.9973529453549003,1.0032344533178184,265
ZDHHC18,0.9982111846507945,-0.0017904171899322816,0.19803412232000867,0.9954935185337748,1.0009362699111697,265
VASH2,0.9997812617943308,-0.00021876213235976874,0.8402707849613271,0.9976566149473338,1.0019104333687308,265
MCRS1,0.9981288530431905,-0.001872899739093302,0.10157605737961103,0.9958935073741734,1.0003692160862774,265
WDHD1,0.9942710991820782,-0.005745373915502443,0.17966224711927226,0.985961812871561,1.0026504127878606,265
TOB1,0.9985675357280158,-0.0014334912297668618,0.3227068183061035,0.9957345349567636,1.0014085967734558,265
EPHX3,0.9972675291106468,-0.002736210902472177,0.7881230268093391,0.9775643226576988,1.0173678617020283,265
PKD2L1,0.9995365818784202,-0.00046352553294308187,0.8976390568077941,0.9925026677295349,1.0066203457152334,265
KCNH3,0.9993517008565187,-0.0006485093802402543,0.8513226348861479,0.9925975726894518,1.0061517874749784,265
GCH1,1.0006059660347175,0.0006057825114355004,0.6129519402639614,0.9982602018908321,1.0029572423781363,265
NR0B2,0.9983834204933394,-0.001617887581239175,0.3301213333979788,0.995137886480216,1.0016395394627522,265
CLBA1,0.9992027053121169,-0.0007976126963350581,0.5406442193837906,0.9966529305577483,1.0017590032513362,265
KDF1,0.9979712144793774,-0.002030846293683157,0.7551787442592904,0.9853129885789839,1.0107920594508708,265
NME1,0.9994841488474341,-0.0005159842495459052,0.8452941387008497,0.9943173700882385,1.0046777757775955,265
ADGRL3,0.9957148030168678,-0.004294404753880394,0.12924420313259108,0.9902058284049667,1.0012544266114385,265
OSBPL5,1.00024306743343,0.00024303789732738366,0.9273962126982136,0.9950278418711176,1.00548562748481,265
BCLAF1,0.9938691915424918,-0.00614967903112862,0.03062419587425415,0.9883435884161242,0.9994256870531151,265
KCNMB2,0.9947810894865607,-0.0052325765956901,0.33126168490168667,0.9843357046590003,1.0053373166453292,265
SPAG1,0.9993807923724346,-0.0006193994157837645,0.6758250701669068,0.996483649355347,1.0022863584456023,265
ATOH8,0.9986497537917668,-0.001351158612050451,0.42670847649293886,0.9953280079160954,1.001982585455816,265
WDTC1,0.9965049596567486,-0.003501162265157,0.22109624544006767,0.9909321191514626,1.002109140907477,265
KCNK2,0.9987311901928686,-0.0012696154278198479,0.182927522139153,0.9968668472237722,1.0005990198610324,265
CLDN11,0.9980804326082162,-0.0019214121223707845,0.08977392777058556,0.9958674654137987,1.000298317348365,265
RGS22,0.9996743710330401,-0.000325681995584126,0.8082762796810371,0.9970480465470869,1.0023076135209184,265
CDKN3,1.0014496147387904,0.0014485650616407274,0.6741137794223178,0.9947109352698398,1.0082339454611604,265
SLC25A43,0.996933464905144,-0.0030712465479563996,0.6238314426752514,0.9847718398764107,1.009245282209235,265
ZBTB42,1.007670144884161,0.0076408788773007046,0.5163849703389922,0.9846815889246706,1.0311953958636932,265
PRKCI,1.0000681222178318,6.811989761882377e-05,0.9755144379254514,0.9957273277295676,1.0044278400561584,265
VPS13B,1.001783318352749,0.001781730128501351,0.4347246002923527,0.9973147467946292,1.0062719118064984,265
PHC3,0.9986084847053701,-0.0013924843511131215,0.1534440508810457,0.9967010436149756,1.0005195761697026,265
KCTD8,1.0189145732738523,0.01873791684394894,0.2400943379112206,0.9875535329691061,1.051271523993742,265
SLC20A2,0.9954836458491174,-0.004526583690058679,0.22301820601371428,0.9882620637596352,1.0027579986051944,265
GDF7,1.0017237206309493,0.0017222367295187371,0.8641159915584435,0.9821592174496514,1.0216779465556989,265
GPR160,0.9943892853744052,-0.005626513809087206,0.6156078905794624,0.9727866774202191,1.0164716209824072,265
CDKN1C,0.9976683939013299,-0.0023343285247433188,0.16677196879484174,0.9943725591114535,1.000975152692339,265
LDAH,0.9974735900669979,-0.0025296066919277865,0.4052948684235792,0.9915486952552357,1.0034338884637763,265
RFX7,0.9911558838993499,-0.00888345742672198,0.14650878573636583,0.9793414781487397,1.003112814179304,265
INF2,0.9967003284652872,-0.0033051274559694386,0.11764033113324474,0.9925826175253685,1.0008351216541647,265
ESYT3,1.0045920900925869,0.004581578614363355,0.3565307101161783,0.9948554118757912,1.014424061456071,265
ARMC3,0.9984570105076712,-0.0015441811265594298,0.6319950342148994,0.9921671568500056,1.004786738755784,265
ATP8A1,0.9987925947460441,-0.0012081347549409928,0.5420277490676153,0.99492140620983,1.002678845879755,265
ASPG,0.9971899633450101,-0.0028139922199173517,0.22392432633151685,0.9926779113510122,1.0017225241193117,265
TMEM247,1.0000511672822663,5.116597326557286e-05,0.9916632540079158,0.9904989387326407,1.009695516142875,265
AHDC1,0.999429632784658,-0.0005705299365990975,0.7732460821239593,0.9955584332960428,1.0033158853178554,265
DDHD1,1.0009938238856289,0.0009933303696226374,0.46929816011525516,0.9983042860278628,1.0036906076442587,265
LZTS3,0.9972513281631197,-0.002752456371867894,0.5662874283840229,0.9879149634648376,1.006675926878501,265
TECTA,0.9976581282164683,-0.002344618254016147,0.2634127584978364,0.9935671428115953,1.0017659581413154,265
CD81,0.9997946452989503,-0.00020537578921337823,0.9252123341879442,0.9955165547931348,1.0040911202889695,265
FAM13A,0.9941811928775228,-0.005835802340640644,0.10432421690649032,0.9872047302886304,1.0012069573272764,265
CISD1,0.9985785573886724,-0.0014224538192392773,0.020623551986941498,0.9973765907909325,0.999781972510185,265
FERMT2,0.9975206440999482,-0.002482434592727519,0.20669111014560793,0.9936844062229063,1.0013716922336036,265
CCDC33,0.9997229875362214,-0.00027705083881836724,0.8148323815773322,0.997407708518066,1.002043641003447,265
TMEM33,0.9979262072821338,-0.002075946003478335,0.29029958203573547,0.9940938898719287,1.001773298605429,265
GNPNAT1,0.9988134685202243,-0.0011872359655701438,0.19738993603323532,0.9970120410764307,1.0006181508302598,265
CKAP2,0.9984984951478879,-0.0015026332401841531,0.14271075067054634,0.9964942713537562,1.0005067499867857,265
AVP,0.9961106358196057,-0.0038969474263145444,0.28769776097142735,0.9889802659227263,1.0032924144013882,265
MYNN,0.9984833286029219,-0.0015178227073951139,0.21356973442117358,0.9960980622826545,1.000874306705627,265
THEMIS2,0.9988626319347541,-0.0011380153591580534,0.30499346582482983,0.9966930601200676,1.0010369264088503,265
LIMCH1,0.99836790638002,-0.00163342693570042,0.52273592400922,0.9933795277132312,1.0033813348097937,265
ACTRT3,0.9984166974363768,-0.0015845573117326843,0.2809960633763192,0.9955446626449769,1.001297017726311,265
PHYHIPL,0.9996376924415448,-0.0003623732076960154,0.7673898142123676,0.9972402909773278,1.0020408573449575,265
FAM222B,0.99804843557298,-0.0019534712100871317,0.402418960583937,0.9934951126038732,1.0026226270393725,265
XKR8,0.9986434587823231,-0.0013574621526664186,0.21434578213231495,0.9965059741689336,1.0007855282558045,265
PPP1R16B,0.9984298249185016,-0.0015714090983092361,0.5368188151219553,0.99346340254325,1.0034210749332477,265
PTGER2,0.9984518918432005,-0.0015493077144219376,0.22219198744389393,0.9959712917972959,1.0009386701561278,265
ACTR5,0.9960492618396758,-0.003958562942239119,0.38684080297758217,0.9871588103512329,1.0050197816280106,265
SLC16A9,0.9988676377795652,-0.0011330038269336674,0.859184552208447,0.986442862773379,1.0114489094666848,265
SLC32A1,0.9993865121818655,-0.0006136760787871044,0.6251547198800491,0.9969291439636623,1.0018499376596004,265
PCED1A,0.9996469037596619,-0.00035315859349377903,0.8891190306745098,0.9946962245375086,1.0046222228911224,265
DZIP1L,0.9997433792282996,-0.0002566537044449798,0.905614102761362,0.9955110492966732,1.0039937025480081,265
COA8,0.9983254785836164,-0.001675924994470546,0.5234593500813061,0.9931989699539048,1.0034784482664758,265
VOPP1,1.053787449497181,0.05239076896427986,0.16859493093531797,0.9780499518286666,1.1353898506323983,265
PHF12,1.038312457361414,0.03759675809928675,0.35967643711383934,0.9580545384826045,1.1252937236949094,265
N4BP2,1.037596084716654,0.03690658060959884,0.4122220794348749,0.9499854078147996,1.1332864969955572,265
ADH4,1.0040232001742935,0.004015128745877775,0.8640491080370646,0.9589218665997625,1.0512458017697672,265
MAT1A,1.000068609693588,6.860734005074374e-05,0.947866837119346,0.998014050803426,1.0021273981957781,265
IQCH,0.9977742308874068,-0.002228249818333655,0.46945386154826163,0.9917683786492798,1.0038164527677633,265
FAM76B,1.0005030478705825,0.0005029213844197263,0.9195276495088531,0.9907888985696844,1.0103124391516605,265
KIAA1755,0.9986969481638063,-0.0013039015464622967,0.2775884629800896,0.9963490204357228,1.0010504088572494,265
CTNNA1,0.9997091217265929,-0.0002909205866977382,0.7573417729610334,0.9978659132528481,1.001555734883705,265
ABHD18,1.0066084671343734,0.006586726942441756,0.7262954699079528,0.9701620138282064,1.0444241185122698,265
TGM2,0.994828304706238,-0.0051851147975864546,0.43684743269592763,0.9819100587993025,1.007916506176635,265
SMIM14,0.9892242274907952,-0.010834251630357044,0.266045326449609,0.970516828581391,1.0082922247573316,265
TSPAN14,0.9830779787554585,-0.01706683466131919,0.4627609306804964,0.9392999318071567,1.0288963935667927,265
PPM1K,0.9968355185795046,-0.0031694989799377527,0.38595809689429583,0.989718422554012,1.0040037938643518,265
SH2D4B,1.0000198102245283,1.9810028308489743e-05,0.996915716736869,0.9900256281836346,1.0101148822543509,265
VSTM2L,1.000690692502266,0.000690454083975985,0.9670297695712948,0.9684586964598537,1.0339954256398958,265
FDXACB1,0.9991199984847887,-0.0008803889438532964,0.628652762605022,0.9955615721881517,1.0026911436308292,265
RTKN2,0.9993598286071503,-0.0006403763900494234,0.8038604288449136,0.9943220743245028,1.0044231067807659,265
NMRK1,0.9996055802968034,-0.0003944975071067818,0.7185326949765325,0.9974634505190719,1.0017523104636339,265
IARS1,0.9996547263432799,-0.0003453332773932462,0.8369693355990773,0.9963719819161477,1.0029482864207608,265
CPE,0.9984797265528582,-0.001521430235390527,0.11266499092582916,0.9966045664643199,1.00035841484654,265
ZNF365,0.99924943040148,-0.0007508514169062393,0.693717238627643,0.9955223224895724,1.002990492127454,265
NUFIP2,0.9979627186292118,-0.0020393594513830617,0.34259601601315737,0.9937684753727987,1.002174663872486,265
AIM2,0.9986181491284665,-0.0013828065079153269,0.040601257890587994,0.9972972158610613,0.9999408319893419,265
EGR2,0.9984141947360025,-0.001587063984064526,0.3834746078671122,0.9948570212226125,1.001984087145811,265
ACKR1,0.9989572411677553,-0.0010433028834782227,0.33050184082363504,0.9968602813022659,1.0010586121235048,265
JMJD1C,1.0005538405195873,0.0005536872065313447,0.5614574131783072,0.998685690156034,1.0024254854618806,265
STK35,1.0000148952559023,1.4895144969019776e-05,0.9903267011230775,0.9976098052429725,1.0024257835859096,265
DUSP8,1.0053236478168808,0.005309527296788856,0.23150869243210023,0.9966176900693073,1.0141056564925661,265
WDR19,0.9982061775808474,-0.0017954332452339572,0.09427929754953455,0.996109064910589,1.0003077053113703,265
PCDH18,1.0055791994118397,0.005563693326427763,0.8672237099308129,0.9420839371381866,1.0733539618152235,265
H2AZ1,0.9990518246152024,-0.0009486251874282409,0.4079678731473064,0.9968095539003613,1.0012991392001978,265
RCOR1,0.9979567138965676,-0.002045376460433072,0.25492781260459807,0.9944487891213162,1.001477012899998,265
ANKRD9,0.9982588270282086,-0.0017426905753130247,0.027540439152375685,0.9967128304857528,0.9998072215585664,265
BRI3BP,0.9988211202300534,-0.0011795751953049339,0.020241517286759634,0.9978270597088699,0.9998161710594374,265
ANKRD13B,1.0030295214421432,0.003024941689367109,0.6832331596277557,0.9885615139976724,1.0177092741715046,265
TMEM156,0.9982428950547149,-0.001758650464871644,0.2645817007891071,0.9951634392095423,1.001331880036438,265
NDUFV1,0.9999224160605575,-7.758694923206559e-05,0.9611678278582304,0.9968042312548282,1.0030503551150929,265
DDX60,0.9975142620664612,-0.0024888325093426404,0.13782341556012445,0.9942406187865781,1.0007986841659995,265
BANK1,1.0002942125902463,0.0002941693182093764,0.7972719120888545,0.9980515871972574,1.0025418771703052,265
