gene,HR,coef,p_value,CI_lower,CI_upper,n_samples,covariates,feature_type,gene_transform,q_value
DTL,1.1575630667037797,0.14631699076722748,0.4425776462358767,0.796790620705505,1.6816867801609174,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6920938264746436
ASXL2,1.462865223920731,0.38039699470535243,0.02316191656996016,1.0534426137955362,2.0314107625154416,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.21138093328488036
UBR5,0.6301514631351236,-0.4617950708174572,0.003536691608251693,0.4620399237033354,0.8594297724503552,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.09937331475428136
SLC2A12,1.2310183588478965,0.20784176085869188,0.3435743544356681,0.8007057862551812,1.8925880464882963,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.62095331539939
ZMAT4,0.7524196180176591,-0.28446110797484675,0.07355509463245075,0.550988220141008,1.0274907173749661,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3497640431731277
CIB2,1.4304887645965734,0.358016179297927,0.05824622477166996,0.9875775999885419,2.0720377878768943,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3149573657265627
NENF,0.7072724287122033,-0.34633935673743493,0.007856687160391198,0.5478750496556978,0.9130444774421139,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.13268790952442028
FAM168B,1.2277490684315169,0.20518246717620164,0.30083627293810267,0.8323493351211141,1.8109797310225788,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5909522467008271
PANK2,1.0500981384632473,0.04888362500492488,0.8392533082630826,0.6547907171314687,1.6840588474356402,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9237296995181191
MAVS,1.0307281115364373,0.030265456906621503,0.8783501943481484,0.6995714613655797,1.5186446254363204,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9424174012794139
BCDIN3D,0.8788060077132296,-0.1291911022260122,0.5806505649071878,0.5556905227009266,1.3898023587645705,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7817662410870451
ATG14,1.2092811722152297,0.19002611052823745,0.3956530825695721,0.7800104631779933,1.8747965860818696,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6589835871537082
RAPGEF6,1.247238307826096,0.22093175335234902,0.24144435316954027,0.861800064988522,1.805062983523472,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.545429868377468
FBXO34,1.3206739403522085,0.2781421671793083,0.10041362843738902,0.9477272386491328,1.8403814785481312,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.39702180645822044
SHANK2,0.7161804641941142,-0.33382309881564065,0.17495604369885343,0.4421211516522333,1.1601219606356867,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4888040543456756
ALDH8A1,0.8003272279321187,-0.22273460003103743,0.3091593731947119,0.521005676494329,1.2293986431767436,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5972810499545211
DLGAP5,0.8213425641224562,-0.19681500427453294,0.40669557082609864,0.5159580892503706,1.3074775290748417,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.666212923329539
PLEKHG2,1.3132758594865537,0.272524671871888,0.08239622188476721,0.9656143359705087,1.786110063679524,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.36723101575642664
ZDHHC18,0.7196657469743981,-0.32896841507826885,0.1292735153739291,0.47047936204520585,1.100832106889429,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.43646106392665707
VASH2,1.490049646530684,0.39880943922152595,0.009467233958755176,1.1024780417065088,2.0138704492377273,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1444096858548938
MCRS1,0.7012674047698428,-0.3548660028170935,0.17404334552624656,0.4204058353827766,1.1697648595787735,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.48738415601196844
WDHD1,0.6259442167382318,-0.4684940224944299,0.00148585665714312,0.46884669883055907,0.8356807533151407,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0821535628814016
TOB1,1.4762078628814232,0.3894765447733263,0.008015200201130513,1.1069089497150535,1.9687162661336488,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.13322804025699833
EPHX3,0.663803086701339,-0.40976972965986275,0.0071495312869525735,0.4924536373325287,0.8947736487459174,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1286017859457896
PKD2L1,1.284330642878949,0.25023768214808656,0.18631566202715083,0.8861378624788718,1.8614543741800489,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.49731507784761503
KCNH3,1.2125307225079627,0.19270968165939284,0.34021151650408793,0.8160241301574828,1.8017000952434403,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6191322383396886
GCH1,1.2321758253626407,0.20878157032020914,0.1741533092103632,0.9118041237311029,1.6651134000089793,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4875859440703079
NR0B2,1.3807395432732066,0.32261925654810847,0.024746823097950902,1.041855178693099,1.8298528676027122,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.21769099558707408
CLBA1,1.5071671022903226,0.4102317975650727,0.004988615396448762,1.1318678874800052,2.0069061940467283,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.11244148259187468
KDF1,1.1024091783503924,0.09749794703214114,0.6805610528545099,0.6930456914941017,1.7535726885354004,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8416435836823571
NME1,1.177882325559003,0.1637181868263056,0.31451282465162406,0.8561464209887979,1.620525109784274,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.600698658086957
ADGRL3,1.3920825834647061,0.3308008873540958,0.04622000125818875,1.0055605595731543,1.9271777325956163,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.29143199672880354
OSBPL5,1.1369764919718952,0.12837253906819834,0.333827117038491,0.8763657417249525,1.475086806511015,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6158662783251965
BCLAF1,0.9620406927403411,-0.0386985290651718,0.7893202732763719,0.7242875462430123,1.277838200158401,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8989750304312101
KCNMB2,1.2436307871537222,0.21803515537216075,0.14424788194690313,0.9280836429456195,1.6664635203006262,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4540379296518883
SPAG1,1.2446347871947552,0.2188421432643451,0.31239655065388194,0.8140388645984244,1.902999747142947,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5995654626861411
ATOH8,0.8506544063320278,-0.16174933590851856,0.5557215971023048,0.49668547917227035,1.4568835799629185,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7678450723904785
WDTC1,0.697356525775901,-0.36045848425764115,0.015669204708841405,0.5205788981849906,0.9341641117950644,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.17924256548043754
KCNK2,0.7051622126629898,-0.34932741375258236,0.05437078721586266,0.4940055788375899,1.0065751632558824,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.30695825659632675
CLDN11,0.7896362330117975,-0.23618290410945056,0.34970590144940317,0.4813362711123309,1.2954049339438785,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6251776593077202
RGS22,1.2735227865707968,0.24178690814796805,0.1836952116929703,0.8916621515586902,1.8189179445151034,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4958153623044199
CDKN3,1.2113951076902238,0.1917726769980471,0.1947692957246917,0.9065449587781113,1.61875932652447,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5049325094988428
SLC25A43,1.1187643616129581,0.11222482772047206,0.4384235353014023,0.8422805249142747,1.486005742496109,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6898581631460152
ZBTB42,1.2490581846674598,0.22238981506036262,0.1120941633640129,0.9493816564485662,1.6433289374064213,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4134521844865991
PRKCI,1.5010987622868412,0.4061973481462084,0.008223465844981936,1.110651119771052,2.0288076552820455,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.13457576997720266
VPS13B,1.2464048892473958,0.22026331882193212,0.13320541918401516,0.9349715757241399,1.6615747347576857,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4420148101307816
PHC3,0.9859886072663825,-0.014110478942824918,0.9533426213893309,0.6145993961203011,1.5818003398571645,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9796857927023854
KCTD8,1.2132696188031615,0.19331887962632122,0.13888789646895053,0.9392225631737919,1.5672783274462163,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.44729269982457304
SLC20A2,0.6118954444571737,-0.49119385345527355,0.05751288879743112,0.36859682702830265,1.0157874606953485,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3128900100355172
GDF7,1.02976860456188,0.02933412123749277,0.8387401247123366,0.7763254301061628,1.3659521353001511,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9234480553190704
GPR160,0.8771902167817529,-0.131031415280176,0.38247430443038255,0.6537095618429856,1.1770711663575695,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6498377939151099
CDKN1C,1.2402424283194502,0.2153068672172334,0.25325591749896104,0.8572200920978403,1.7944064717840995,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.555168821929762
LDAH,1.1385173399020085,0.12972683688613879,0.5128857433106574,0.771945511612899,1.6791622125624206,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7394416059228265
RFX7,0.8603774337770738,-0.1503841095277302,0.4917078805738645,0.5604313939659217,1.320856284146415,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7265283937507494
INF2,0.8908853628051974,-0.1155395210625275,0.5964866507419848,0.5808597278225656,1.3663827799454387,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7917479703261271
ESYT3,1.0154699048008318,0.015351465755559424,0.9129005787955027,0.7712617030850466,1.3370028920553088,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.960411739622377
ARMC3,1.5553838406494598,0.4417223580318999,0.006475920439644999,1.1317203637936244,2.1376472220081237,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1241375649239492
ATP8A1,1.2918556353710633,0.25607966178843133,0.20362513064787688,0.8704706008970446,1.917228428990174,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5125020758848181
ASPG,0.774128693304169,-0.256017148794981,0.09982692430995804,0.5706810816333018,1.0501053093992203,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3961150456691032
TMEM247,1.0008887145801095,0.0008883199071241895,0.9960088475484574,0.70668212345402,1.417579680772842,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9980357018010203
AHDC1,1.232278650318875,0.2088650167439988,0.19875787751499419,0.896116526115066,1.6945459968414016,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5079615326713943
DDHD1,1.3688801676160764,0.31399300968917476,0.020382554259412794,1.049842222064309,1.7848709776675702,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.19959017037308327
LZTS3,1.1637381263556184,0.15163734664032782,0.4308606770379654,0.7979901989560785,1.6971216294452576,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6836930199483605
TECTA,0.8389945985446394,-0.17555101050390337,0.43799693825237784,0.5383830741342631,1.307455546441524,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6895764002355155
CD81,1.212907528486912,0.19302039332713053,0.26906342531986543,0.8613317210704232,1.7079884981270153,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5689254418632743
FAM13A,0.7420400800006157,-0.29835202110024106,0.14253321562136628,0.4980185929856358,1.1056283602311243,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.45134563475600253
CISD1,0.9117170031692733,-0.09242564060437523,0.5998344845084966,0.6455111801563715,1.2877048754858131,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7934390565136044
FERMT2,1.0088886252881435,0.008849353998676535,0.9638400394455561,0.6881617832469425,1.4790944266525021,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9840659666076026
CCDC33,1.5571494190337833,0.44285685422929866,0.0023321518735820914,1.1708618938564699,2.0708798586065207,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08606022733497193
TMEM33,1.031469268713859,0.03098426027280892,0.9129914406981858,0.5916755258715765,1.7981626850863341,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.960411739622377
GNPNAT1,0.9256327851354196,-0.07727768331571927,0.7479937731509108,0.5777000576978076,1.4831157475247132,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8782517051817363
CKAP2,0.9074019274814553,-0.09716978757395284,0.6757227892200324,0.5755346329771355,1.43063199122853,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8396312585553228
AVP,1.2056527484188126,0.18702112020879819,0.2763657816249254,0.8609447808054861,1.6883760517252608,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5728818545041434
MYNN,0.6643843053334466,-0.408894523837712,0.1434418223836867,0.384177435065675,1.1489652043148972,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.45267630588819374
THEMIS2,0.9167841295890655,-0.0868832438291441,0.756130053647216,0.5298310318876159,1.586341851801274,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8823477194193278
LIMCH1,1.1569123340772482,0.14575467531253844,0.5356594262202115,0.7294507428269799,1.834868443005391,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7527992846014869
ACTRT3,0.720187044527121,-0.32824431664462767,0.21904785035087188,0.42669361073230466,1.215554594817,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.525273705147447
PHYHIPL,1.2569929624027945,0.2287223308675325,0.28749525853076474,0.8246912963766545,1.9159063694162213,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.58294463887135
FAM222B,1.0800707156311793,0.07702651642885168,0.7104636847205412,0.7191806607396045,1.622058009129954,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8565245814951468
XKR8,0.6844265346243963,-0.3791739670780269,0.17929799590036205,0.3935407403172954,1.1903206791761298,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.49313990598743324
PPP1R16B,1.1049443917628932,0.09979500950693457,0.6290258437488297,0.7370641930316507,1.6564393175396634,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.810827897574469
PTGER2,0.8364051534600363,-0.1786421499688351,0.5276686581056176,0.4804524665642859,1.4560724096957094,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7476373568717036
ACTR5,1.0468249627811417,0.045761738142621244,0.8532819153957949,0.6445304830276463,1.700218269823452,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9300556231219441
SLC16A9,1.1633336707320894,0.1512897375737681,0.385961263312971,0.8263524879206896,1.6377335934019561,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6522104544301742
SLC32A1,1.5243522603398163,0.4215695725105285,0.006768829785867386,1.1235034927054441,2.068217703540609,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1263997303918587
PCED1A,1.3454545278758838,0.2967318949064772,0.03126891372366366,1.0270433988169327,1.7625816870708384,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.24387391181983795
DZIP1L,1.219210985784083,0.1982039165593235,0.4227386793300799,0.750984872551191,1.979368003521629,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6776290305395798
COA8,1.0995515028847507,0.09490237201180267,0.6403991824419173,0.73839544715978,1.6373523322043146,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8183917208221647
VOPP1,1.1510495529143356,0.14067418086719036,0.3274458301252787,0.8685950156346469,1.5253542208001627,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6103590176272976
PHF12,0.8886049746342414,-0.11810249021303582,0.3716131968246704,0.6857908125665729,1.1513989200140655,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6423927514535257
N4BP2,0.9551267284861484,-0.04591124731977532,0.7434126868167071,0.7255616695769339,1.2573253325256066,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.874959195262239
ADH4,1.2267047144287198,0.20433148022903255,0.2600012439288974,0.8596636250057681,1.7504572865829358,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5613399529726003
MAT1A,1.4047963739018277,0.3398923626751586,0.021725162019783948,1.050889371733708,1.8778882965311694,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2053319369171667
IQCH,0.9317805971529709,-0.07065790279008717,0.7584209779665372,0.593961109064905,1.4617372551506114,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8834571490191777
FAM76B,0.7645245382023691,-0.26850115706812094,0.11601987138459907,0.5469865361710833,1.0685779829336235,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4186378446799407
KIAA1755,1.1891182813944343,0.1732120924870504,0.400890267679639,0.7937978220179994,1.7813128833633798,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6621873614655948
CTNNA1,1.4147378599763396,0.3469442559655728,0.04462630683478081,1.0083614321480792,1.9848867168459021,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.286659892701036
ABHD18,1.3017970257585718,0.2637456374389692,0.08672575429833462,0.9626773389727578,1.7603774677839596,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3750970588066002
TGM2,0.6092072313322185,-0.49559678782111033,0.0002819112053548945,0.4662257873614266,0.7960380158460817,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0788251898222683
SMIM14,0.7220356755696037,-0.3256807291637854,0.05718262798665738,0.5161787519711695,1.0099902694645835,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.3127689275824939
TSPAN14,0.7429348021573738,-0.29714698756630387,0.0263272251692254,0.5715926726505194,0.9656389010327434,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.22460102165213028
PPM1K,0.8089865205102742,-0.2119730239780633,0.4919791516433235,0.44194364899585337,1.480865698272453,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7268062528074113
SH2D4B,0.6272741090140861,-0.46637165842150363,0.0008718885154865269,0.4766569971144167,0.8254841746191054,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08056203956656578
VSTM2L,0.9404524923651761,-0.06139414468522511,0.707899595494013,0.6821195596255544,1.2966215055926353,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8550928346085758
FDXACB1,0.5881005442595025,-0.5308573520626463,0.000370326362211261,0.43907237198084936,0.7877112572535269,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08056203956656578
RTKN2,1.4594271393018128,0.3780439883816369,0.049329136620422195,1.001110634183002,2.1275646289272396,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2970470683390903
NMRK1,1.237370225770051,0.21298834189706312,0.2894760824041739,0.8343496577846936,1.8350640661703586,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5838975344037686
IARS1,1.2402228717040482,0.21529109871170168,0.2712252013364302,0.8451629104520868,1.8199482637910145,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5703899090656188
CPE,0.8823009345978802,-0.12522208548015176,0.5997051194941232,0.5527411299528491,1.408353561926354,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.793404922473512
ZNF365,1.3045312183455138,0.26584375658120984,0.18328081541925395,0.8818736244885829,1.9297568862261205,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4958153623044199
NUFIP2,0.6945882134378413,-0.3644361076646225,0.17341908781245124,0.41100830050232856,1.1738273549636957,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4870925220203127
AIM2,1.1794709822026812,0.1650660177848218,0.2668567468917769,0.881341710570616,1.5784477021488863,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.5662350876344908
EGR2,1.0862627697989946,0.08274315338474686,0.7041664123804527,0.708670865249646,1.6650420708853504,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8531101153220663
ACKR1,1.3727617072438936,0.31682455545509836,0.06445195379733086,0.9811732660237564,1.9206339696882266,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.33048143051888784
JMJD1C,1.3698075761629755,0.3146702746197642,0.025498325778008493,1.0393242328714798,1.8053777025186653,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.22063543068867644
STK35,1.5866796437191948,0.4616435583563912,0.0014891110899332004,1.1934245025496024,2.109519526718644,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0821535628814016
DUSP8,1.0091890652723525,0.009147102680834712,0.949714305997727,0.7594745931081849,1.341009401377312,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9784405857302291
WDR19,1.0317212512454537,0.031228525192029906,0.8781940300120132,0.6920204595437635,1.538175245531406,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9424174012794139
PCDH18,0.9865369423741195,-0.013554506299569244,0.9266162569963394,0.73934073179325,1.3163824158697086,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9671894781062083
H2AZ1,1.51316595576376,0.4142041153500834,0.007696465310471399,1.1158217327405584,2.0520044936378996,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.1312480561656903
RCOR1,0.8251172528882454,-0.1922297780331915,0.33275022997721,0.5592204749552674,1.2174419777249823,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6150317153959997
ANKRD9,0.9442944205657772,-0.05731727527046403,0.773639146241232,0.638965992636727,1.395523334555009,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8905109867780371
BRI3BP,0.8584278932276209,-0.15265259375320264,0.4261696378121348,0.5894085250670464,1.2502337793424145,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6802287753623647
ANKRD13B,0.5705989941505446,-0.5610686029968872,0.001093222914422143,0.40744979590029384,0.7990756539863038,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08056203956656578
TMEM156,1.1209851556884274,0.11420790197596585,0.5599767002088203,0.7635134008010408,1.6458227425418293,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7699023444485046
NDUFV1,1.5601152739794522,0.4447597121080218,0.0032774961914722764,1.1598639958408847,2.09848713024271,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.0963498274049042
DDX60,1.1244985271298447,0.11733718261632625,0.6060136905520872,0.7199661653823193,1.7563282808515197,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.7974613836942591
BANK1,1.6108487835435643,0.47676123482559873,0.001325687667302862,1.2040521873295729,2.155084165578218,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08056203956656578
OR10J5,1.5617314434739211,0.44579510544095935,0.0020962824157084595,1.1755849944357668,2.074716088653174,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.08505009734741403
SSH2,0.9756154331710507,-0.024686793606974938,0.8920208260698085,0.6830945127740266,1.3934023120405425,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9499466244328527
BICD2,0.7497912597850571,-0.2879604314766504,0.050230591756798205,0.56202416599809,1.0002896089916062,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.29948646844786264
SMARCE1,0.9949363990318019,-0.005076464437604496,0.9765214726907635,0.7095291318108966,1.395148407214654,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9902850331566715
SCARB1,0.9614306667119198,-0.03933282605730156,0.7849090595510639,0.7248487102728125,1.275230146365616,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8967381127716151
CHCHD5,1.0003696536738658,0.00036958536877879983,0.9984965363977976,0.6810948146999762,1.4693100320142625,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9991940762111073
INPP4B,1.2870814869593938,0.2523772420404167,0.09660555655100192,0.9556828732238583,1.733397971740746,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.39093870451700075
CRP,0.9691535021623615,-0.03133226667312614,0.833418271775977,0.7237443419892071,1.297776654352867,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9208450815773137
CCR7,1.3106546134856831,0.2705267173530217,0.11310726974096783,0.9378835332496086,1.8315872439932535,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4157604418373767
FGD3,1.0445410597680151,0.043577611694710756,0.7541128740142602,0.7952433316147615,1.3719901596984807,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8815053867354905
ANO10,0.802391920360183,-0.22015811172685343,0.13662770327089435,0.6004625785508104,1.0722280069694998,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.44550093286473863
A4GNT,0.8385272616561462,-0.17610818583695978,0.35442724960853156,0.5776178340974956,1.2172892300653488,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6291213441569935
NSRP1,1.1822218213928373,0.16739556752980936,0.33832546385146034,0.8392355288023932,1.6653828240230384,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.6184413186935963
CARD19,0.9929530583920614,-0.007071888569892513,0.9632967382970584,0.7347100874291493,1.341965753621462,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.9839664660538538
RFLNA,1.0709294470708668,0.06852691354488455,0.7410500603125565,0.7132640649697539,1.6079456921079387,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8735487244965177
ZC3H7A,1.1034409665628182,0.0984334487388673,0.6598509845066154,0.7118299012612691,1.7104956739407702,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.830187796460455
NINJ1,1.0507539385902762,0.049507943257021694,0.7916881834329803,0.7276911244362574,1.5172424156173576,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.8999442988583933
C11orf1,1.0720312019226286,0.06955516849613978,0.6321944199474144,0.8063291419215779,1.4252875632857258,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.813025187666505
SNN,0.7495523388571276,-0.2882791321803025,0.04835257636524362,0.5630024641785214,0.9979151858703785,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.2950780580120619
ITPRID1,0.7485066576831007,-0.28967518046181034,0.13879542760113875,0.5100653444960367,1.098412630149351,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.44729269982457304
MUC5AC,1.2209727291549637,0.19964786003472162,0.19798527319356057,0.900936329349511,1.654694518109266,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.507654014362621
C3orf18,0.6908553463516548,-0.3698248167069786,0.12457525002291561,0.4309452593627682,1.1075214292609061,256,age+stage_num+tumor_fraction,within_tumor_rank_mean,zscore,0.4301845747558801
